resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Landscaping QA,,,,,,,,
,step,,,,Public Realm,,,,,,,
,step,,,,,Lower Ground,,,,,,
,step,,,,,,Ballarat Road B1,,,,,
,step,,,,,,Geelong Road G1,,,,,
,step,,,,,,Geelong Road G2 - Ambulance Bay,,,,,
,step,,,,,,Geelong Road G3,,,,,
,step,,,,,,Geelong Road G4 - Ballarat/ Geelong Road,,,,,
,step,,,,,,Hospital Street HS1,,,,,
,step,,,,,Lower Ground (Courtyards),,,,,,
,step,,,,,,Mortuary Courtyard LG.B.603,,,,,
,step,,,,,,ED MH Courtyard LG.B.055,,,,,
,step,,,,,Ground,,,,,,
,step,,,,,,Federal Street F1,,,,,
,step,,,,,,Village Green Area 1 VG1,,,,,
,step,,,,,,Village Green Area 2 VG2,,,,,
,step,,,,,,Tiernan Street T1,,,,,
,step,,,,,,Tiernan Street T2 - Federal/ Tiernan Street,,,,,
,step,,,,,,Ballarat Road B3,,,,,
,step,,,,,,Ballarat Road B2a - Main Entry Left,,,,,
,step,,,,,,Ballarat Road B2b - Main Entry Right,,,,,
,step,,,,,,Ballarat Road B4 - Ballarat/ Tiernan Street,,,,,
,step,,,,,,Footbridge Base Landscaping FB1,,,,,
,step,,,,,Ground Floor (Courtyards),,,,,,
,step,,,,,,Cultural Courtyard GF.B.007,,,,,
,step,,,,,,Healing Garden GF.B.008,,,,,
,step,,,,,,Medical Imaging Staff Terrace GF.B.094,,,,,
,step,,,,,,Wellness/ Palliative Care GF.A.501,,,,,
,step,,,,,,Wellness Courtyard GF.B.173,,,,,
,step,,,,,,ACP N1 Courtyard GF.A.500,,,,,
,step,,,,IPU (B),,,,,,,
,step,,,,,Level 01,,,,,,
,step,,,,,,01.B.012 Drug Health Youth Quiet Terrace,,,,,
,step,,,,,,01.B.019 Drug Health Youth Courtyard,,,,,
,step,,,,,,01.B.056 Drug Health Adult Courtyard,,,,,
