Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Exit & Emergency Testing Progress,,,,,,
,Scope,,,Exit & Emergency Testing,,
,Rows,,,,,
,,PC/Initial - Exit,dynamic,Exit & Emergency Testing,PC/Initial,Exit
,,PC/Initial - Emergency,dynamic,Exit & Emergency Testing,PC/Initial,Emergency
,,6 Month - Exit,dynamic,Exit & Emergency Testing,6 Month,Exit
,,6 Month - Emergency,dynamic,Exit & Emergency Testing,6 Month,Emergency
,,12 Month - Exit,dynamic,Exit & Emergency Testing,12 Month,Exit
,,12 Month - Emergency,dynamic,Exit & Emergency Testing,12 Month,Emergency
,Columns,,,,,
,,Details entered,,Details entered below,,
,,Start time,Start time,Details entered below,,
,,Lamp duration,Lamp duration,Details entered below,,
,,Starter switch,Starter switch,Details entered below,,
,,Charge indicator,Charge indicator,Details entered below,,
,,Test switch,Test switch,Details entered below,,
,,Circuit board,Circuit board,Details entered below,,
,,Clean diffuser,Clean diffuser,Details entered below,,
,,Overall fitting,,Overall fitting,,
