resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,MEDICAL GAS,,,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.000,DPA-ITC-MG02-ROOM 0.2.000-001,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.003,DPA-ITC-MG02-ROOM 0.2.003-002,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.004,DPA-ITC-MG02-ROOM 0.2.004-003,,,,,
MG02,checklist,,,,,REHABILITAITON-ROOM 0.2.007,DPA-ITC-MG02-ROOM 0.2.007-004,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.008,DPA-ITC-MG02-ROOM 0.2.008-005,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.011,DPA-ITC-MG02-ROOM 0.2.011-006,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.014,DPA-ITC-MG02-ROOM 0.2.014-007,,,,,
MG02,checklist,,,,,REHABILITATON-ROOM 0.2.017,DPA-ITC-MG02-ROOM 0.2.017-008,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.018,DPA-ITC-MG02-ROOM 0.2.018-009,,,,,
MG02,checklist,,,,,SHARED THERAPY-ROOM 0.3.017,DPA-ITC-MG02-ROOM 0.3.017-010,,,,,
MG02,checklist,,,,,SHARED THERAPY-ROOM 0.3.001,DPA-ITC-MG02-ROOM 0.3.001-011,,,,,
MG02,checklist,,,,,SHARED THERAPY-ROOM 0.3.003,DPA-ITC-MG02-ROOM 0.3.003-012,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.066,DPA-ITC-MG02-ROOM 0.2.066-013,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.067,DPA-ITC-MG02-ROOM 0.2.067-014,,,,,
MG02,checklist,,,,,REHABILITATION- ROOM 0.2.062,DPA-ITC-MG02- ROOM 0.2.062-015,,,,,
MG02,checklist,,,,,REHABILITATION- ROOM 0.2.063,DPA-ITC-MG02- ROOM 0.2.063-016,,,,,
MG02,checklist,,,,,REHABILITATION-ROOM 0.2.059,DPA-ITC-MG02-ROOM 0.2.059-017,,,,,
MG02,checklist,,,,,REHABILITATION- ROOM 0.2.049,DPA-ITC-MG02- ROOM 0.2.049-018,,,,,
