type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Prestart Inspections,,,,,,,
section,Details,,,,,,,
checkpoint,Site has been cleaned in advance of our arrival on site,,,,,,,
checkpoint,Walls are plumb and level,,,,,,,
label,IMPORTANT,,,,,,,
checkpoint,Tiling works running to programme - prior trades completed,,,,,,,
checkpoint,Has prior trades QA been signed off by main contractor,,,,,,,
checkpoint,Gib compound and sanding cleaned up from rooms,,,,,,,
checkpoint,Task Analysis signed onto by tilers and provided to main contractor,,,,,,,
checkpoint,Inductions completed,,,,,,,
checkpoint,Site Inspection checklist has been completed,,,,,,,
checkpoint,All tools tagged and tested - (photo's required) ,,,,,,,
checkpoint,Tiler has current sitesafe - Input number and expiry,,,,,,,
checkpoint,Tiler has correct PPE ,,,,,,,
checkpoint,Correct drawings supplied as per onsite,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,QA - Tiling Installation ,,,,,,,
section,Tiling to floor,,,,,,,
checkpoint,Prime floor substrate prior to tiling,,,,,,,
checkpoint,Levelling to floor & screed 1:8 fall at entrance tiling,,,,,,,
checkpoint,Tiles set out according to latest drawing - always check revisions on site,,,,,,,
checkpoint,Specified product used with notched trowel or required product,,,,,,,
checkpoint,Correct spacer size used for spacing as per specs and tile lipping within BRANZ tolerances,,,,,,,
checkpoint,"floor substrate straight, signed off by MC, and ready for installation. (insert notes for remediation if required)",,,,,,,
checkpoint,Install tiles to interior floors ,,,,,,,
checkpoint,Cut tiles to circular perimeter of tiles and buff edges ,,,,,,,
checkpoint,Silicone is completed to all tile junctions where required,,,,,,,
checkpoint,Correct tile trim supplied and installed where required,,,,,,,
