Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Library,dynamic,Library,
,,Block M,dynamic,Block M,
,Columns,,,,
,,Opening Wraped & Prepared Correctly ,,Opening Wraped & Prepared Correctly ,
,,Installed/Fixed As Per Shop Drawings,,Installed / Fixed As Per Shop Drawings,
,,External Flashings/Weather Seals As Per Shop Drawing ,,External Flashings / Weather Seals As Per Shop Drawing ,
,,Airseals Completed (photo),,Airseals Completed (photo),
,,Glass - Frame Glazed,,Glass - Frame Glazed,
,,Glass - Glazing Rubbered & Complete,,Glass - Glazing Rubbered and Complete,
,,Trade Clean & Sign off,,Trade Clean & Sign off,
,,Wights - Sign Off,,Wights - Sign Off,
