type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-119-STR-BRUNT-Concrete Coating (Anti-Graffiti and or Architectural) Rev.0,itp,,,,Yes,ITP-119-STR-BRUNT-Concrete Coating (Anti-Graffiti and or Architectural) Rev.0,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,,
label,Document Title: ITP-119-STR-BRUNT-Concrete Coating (Anti-Graffiti and/or Architectural),,,,,,,
label,ITP Description: Concrete Coating (Anti-Graffiti and/or Architectural),,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): STR,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 8/11/2023,,,,,,,
label,ITP created by: Mike Freeman,,,,,,,
label,ITP approved for use by: Jon De Castro,,,,,,,
checkpoint,1.1 - Non Dependent,,,,,,,
label,Reference - VicRoads Section 685 November 2018,,,,,,,
checkpoint,1.2 - Non Dependent,,,,,,,
label,Reference - VicRoads Section 686 November 2018,,,,,,,
section,2. Preliminaries - Materials,,,,,,,
checkpoint,2.1 - Anti-graffiti System Selection,,,,,,,
label,"Reference - IFC Drawings Coating System TDS, Surface Cleaner TDS 685.04, 685.06 (a) & (b), 686.04, 686.05 (a) & (e)",,,,,,,
label,Acceptance Criteria - The system shall be selected based on the following criteria:,,,,,,,
label,i. be either a film-forming or a penetrant system,,,,,,,
label,"ii. be non-sacrificial, clear OR coloured (as noted on the IFC drawings or specification)",,,,,,,
label,"iii. be an  acrylic copolymer, acrylic epoxy, polyurethane or polyurea type with all coats be of the same brand and compatible",,,,,,,
label,"iv. be non-yellowing, colour-fast and not subject to fading",,,,,,,
label,v. be guaranteed to have at least 8 cycles of graffiti defacement and removal from the date of application and last for 10 years of outdoor exposure,,,,,,,
label,vi. application thicknesses (film-forming):,,,,,,,
label,○ WFT total = 175µm min. OR,,,,,,,
label,○ WTF per coat = 88µm min.,,,,,,,
label,○ DFT total = 100µm min.,,,,,,,
label,vii. adhesion to substrate (film-forming):,,,,,,,
label,○ 0.75 MPa min.,,,,,,,
label,viii. application rate (penetrants),,,,,,,
label,○ as per the minimum thickness on the manufacturer's TDS,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
label,Method - Document Review,,,,,,,
label,"Frequency - Once, for each coating system, 14 days prior to application",,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,
