"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Metal Gutter Install Checklist","",,,0,"Yes","QA - Metal Gutter Install Checklist","04bdc63d-9cf3-4945-a581-0e1ac2d1dd2b"
"checkpoint-group",,"","section","Prestart"
"checkpoint-status",,"","checkpoint","Area accessible"
"checkpoint-status",,"","checkpoint","Edge protection and safety installed"
"checkpoint-status",,"","checkpoint","Substrate complete and ready for SWP"
"checkpoint-group",,"","section","Install"
"checkpoint-status",,"","checkpoint","Brackets installed according to plans/spec/best practice"
"checkpoint-status",,"","checkpoint","Gutter lapped and sealed correctly according to best practice"
"checkpoint-status",,"","checkpoint","All terminations and ends folded/sealed properly"
"checkpoint-group",,"","section","Review and Sign Off"
"checkpoint-status",,"","checkpoint","Area left clean and tidy"
"checkpoint-status",,"","checkpoint","All installation work complete, checked and reviewed as per specification"
"checkpoint-status",,"","checkpoint","Client / Main Contractor sign off"

"checklist-sectioned",,"","checklist","QA - Rooflogic Ultratherm Xtreme tappered gutter","",,,6,"Yes","QA - Rooflogic Ultratherm Xtreme tappered gutter","0f372e79-29ab-4ebf-a2b0-a157a9f6ffc9"
"checkpoint-group",,"","section","Pre Start"
"checkpoint-status",,"","checkpoint","Area Accessible"
"checkpoint-status",,"","checkpoint","Edge protection in place"
"checkpoint-status",,"","checkpoint","Steel plate gutter liner installed by others"
"checkpoint-group",,"","section","Steel plate gutter liner"
"checkpoint-status",,"","checkpoint","Gutter liner installed signed off and handed over"
"checkpoint-status",,"","checkpoint","Outlet holes cut into base"
"checkpoint-group",,"","section","VCL"
"checkpoint-status",,"","checkpoint","Is the substrate clean, dry clear of swarf"
"checkpoint-status",,"","checkpoint","Prime steel deck with SA primer"
"checkpoint-status",,"","checkpoint","All areas covered and sheets lapped 100mm min"
"checkpoint-status",,"","checkpoint","All holes/penetrations patched and watertight"
"checkpoint-group",,"","section","Stonewool Insulation above VCL"
"checkpoint-status",,"","checkpoint","Surface is dry prior to install"
"checkpoint-status",,"","checkpoint","VCL has been checked for no damage"
"checkpoint-status",,"","checkpoint","600mm wide stonewool insulation installed above tall wall"
"checkpoint-status",,"","checkpoint","Joints flush (no gaps between boards)"
"checkpoint-group",,"","section","PIR Insulation"
"checkpoint-status",,"","checkpoint","Surface is dry prior to install"
"checkpoint-status",,"","checkpoint","VCL has been checked for no damage"
"checkpoint-status",,"","checkpoint","Gutter edge flashing installed"
"checkpoint-status",,"","checkpoint","Prime top of VCL with SA primer"
"checkpoint-status",,"","checkpoint","Install board bond adhesive"
"checkpoint-status",,"","checkpoint","Insulation Board installed tight and no gaps"
"checkpoint-group",,"","section","ILD system"
"checkpoint-status",,"","checkpoint","PIR insulation linked with conductive metal tape"
"checkpoint-status",,"","checkpoint","Conductive continuity Ribbon installed at 1200mm centres"
"checkpoint-group",,"","section","Roof board HDP"
"checkpoint-status",,"","checkpoint","Install board bond to PIR board"
"checkpoint-status",,"","checkpoint","Roof boards Installed tight"
"checkpoint-status",,"","checkpoint","Install RL roof outlet to sit flush at roof board"
"checkpoint-group",,"","section","Fibertite XT"
"checkpoint-status",,"","checkpoint","Surface clean and free from debris"
"checkpoint-status",,"","checkpoint","Adhesive installed to substrate the width of the roll"
"checkpoint-status",,"","checkpoint","Laying of membrane into the adhesive"
"checkpoint-status",,"","checkpoint","Laping on adjacent membrane to be minimum of 75mm"
"checkpoint-status",,"","checkpoint","Broom/rolling of membrane into adhesive"
"checkpoint-status",,"","checkpoint","Wipe and clean of laps prior to welding"
"checkpoint-status",,"","checkpoint","Test weld with welding machine"
"checkpoint-status",,"","checkpoint","Probe of seam with QA hook"
"checkpoint-status",,"","checkpoint","ILD test"
"checkpoint-group",,"","section","Fiberclad Flashings"
"checkpoint-status",,"","checkpoint","Installed correctly according to specifications"
"checkpoint-status",,"","checkpoint","Fixings and welding done according to specifications and details"
"checkpoint-status",,"","checkpoint","Probe of weld with QA hook"
"checkpoint-group",,"","section","Review and Sign off"
"checkpoint-status",,"","checkpoint","All installation work complete, checked and reviewed as per specification"
