type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,1630-P200-SYM-QAC-ITP-0025 Driven Piling,itp,,,,Yes,1630-P200-SYM-QAC-ITP-0025 Driven Piling,
section,1.0 Pre-start activities,,,,,,,
checkpoint,1.1 - Driving System,,,,,,,
label,Ref docs - VR 605.03,,,,,,,
label,"Acceptance criteria - Details of the driving system have been provided to the Superintendent including the make, model and rated energy of the hammer, the mass of the helmet, and the proposed cap block and cushion materials. The driving system ensures that the hammer has a height of fall less than 2m.",,,,,,,
label,○ The methodology used in determining the pile capacity below the ultimate retention height of the test pile has been provided to the Superintendent for review prior to commencement of pile driving.,,,,,,,
label,"○ These details, including calculations which demonstrate that the proposed driving system has sufficient energy to achieve the specified pile test load, have been submitted to the Superintendent for review not less than 14 days prior to the commencement of pile driving.",,,,,,,
label,○ All pile corners are have 25x25mm chamfers except chamfers on the top longitudinal corners.,,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - R,,,,,,,
checkpoint-no-status,1.1.1 - Lot Map,,,,,,,
button,Lot map,"Yes,No,N/A",,,,,,
checkpoint-no-status,1.1.2 - Environmental Permit,,,,,,,
button,Environmental permit,"Yes,No,N/A",,,,,,
checkpoint,1.2 - Concrete Pile approval,,,,,,,
label,"Ref docs - VR 605.08 AS 5100.3 (6.4.2.1) VR620.03 VR 605.09, Table 1 BTN 023",,,,,,,
label,Acceptance criteria - The date of casting is clearly marked on each pile along with 500mm intervals starting from the pile toe clearly marked.,,,,,,,
label,Precast square piles chamfers comply with requirements of clause 6.4.2.1 of AS 5100.3. Chamfers are only required on 2 out of the 4 corners. ,,,,,,,
label,"– The cross-sectional area is not less than 90,000 mm2",,,,,,,
label,– The head of the reinforced concrete pile is reinforced with a minimum of 6 mm thick and 75 mm wide steel strap,,,,,,,
label,– Longitudinal reinforcement consists of not less than four bars and spaced uniformly around the perimeter of the pile are provided for the full length of the pile.,,,,,,,
label,"The full length of longitudinal reinforcement is enclosed with stirrups or helical reinforcement of not less than 5 mm diameter, and the volume of the stirrups or the helical reinforcement is not less than 0.2% of the gross volume of the pile.",,,,,,,
label,"– Mechanical joints (if applicable) are only used with the approval of the relevant authority, are not less than 3 m and not more than 20 m long.",,,,,,,
label,"– Driving shoes are either iron casting or made up from welded steel plate with no less than 10 mm thickness. Welding is GP in accordance with AS 1554.1. for hard driving, the driving shoe may incorporate a rock point.",,,,,,,
label,"Piles are free from damage, cracks or distortion. shall be inspected by the Contractor in conjunction with the Superintendent.",,,,,,,
label,"Where required, a rectification proposal of any defects has been submitted and agreed by the Superintendent and rectification works have been completed to this proposal.",,,,,,,
label,All piles are confirmed to have the below minimum age before driving:,,,,,,,
label,○ Steam cured = 7 days after the date of casting,,,,,,,
label,○ Moist cured = 14 days after the date of casting,,,,,,,
label,Precast [piles must achieve the below strength prior to lifting them up at the precast yard ,,,,,,,
label,i) 10 MPa for piles ≤ 5 tonnes,,,,,,,
label,ii) 20 MPa for piles > 5 tonnes,,,,,,,
label,Concrete strength & cover of piles are not less than the value given in Table 1 of Bridge Technical Note BTN 023 for the relevant exposure classification.,,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - R,,,,,,,
checkpoint,1.3 - Pile Steel,,,,,,,
label,Ref docs - VR605.09 BTN 023 (clause 4.3),,,,,,,
label,Acceptance criteria - Equivalent reinforcement is approved by MRPV (When anchor bars on mechanical joints interfere with longitudinal reinforcement).,,,,,,,
label,○ Pile driving rings or head bands are fabricated using full penetration butt welds and backing plates.,,,,,,,
label,○ Pile protection fittings are made ‘integral with the pile’ by using anchor bars welded to these fittings.,,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - R,,,,,,,
checkpoint,1.4 - Prequalified testing consultant,,,,,,,
label,Ref docs - VR 605.07(b),,,,,,,
label,Acceptance criteria - The consultant undertaking high strain dynamic testing is independent of the piling contractor and advised to the Superintendent at least 2 weeks prior to testing. The Tester needs to be DTP prequalified. ,,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - R,,,,,,,
checkpoint,1.5 - Temporary Works of Piling Pad Design,,,,,,,
label,Ref docs - General Specification 1170.04,,,,,,,
label,"Acceptance criteria - The manufacture, fabrication, erection or construction of any part of the Works of Temporary Works must not commence until the relevant Construction Documents, including the IFC Documents, have been finalised in accordance with the requirements of General Specification 1190.03.",,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - R,,,,,,,
section,2.0 Installation of Driven Piles,,,,,,,
checkpoint,2.1 - Survey set out and drilling setup,,,,,,,
label,Ref docs - 1630-P200-SYM-SBR-DRG-0102,,,,,,,
label,Acceptance criteria - The Surveyor has set out the centre of pile prior to installation. There is a minimum of 2 survey offset marks to maintain the centre of the pile. ,,,,,,,
label,Freq - Each pile,,,,,,,
label,Key - I,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,2.2 - Isolation Sleeves,,,,,,,
label,Ref docs - AMS Activity 6.3,,,,,,,
label,Acceptance criteria - The pile location is bored to the correct depth and a steel sleeve is inserted into the hole to provide isolation for the pre-cast driven pile.,,,,,,,
label,○ The voids between the embankment fill material and the outside wall of the sleeves (if any) are grouted using sand grout.,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,2.3 - Pile driving records,,,,,,,
label,Ref docs - VR 605.06,,,,,,,
label,Acceptance criteria - The following records have been retained for each pile being driven:,,,,,,,
label,(a) manufacturing lot number and date of casting,,,,,,,
label,(b) location in pile group,,,,,,,
label,(c) length prior to driving,,,,,,,
label,(d) date of driving,,,,,,,
label,(e) toe level,,,,,,,
label,(f) traces of set measurements showing set and temporary compression,,,,,,,
label,(g) calculated ultimate pile capacity,,,,,,,
label,(h) measured stresses in the pile.,,,,,,,
label,All records shall be provided to the Superintendent within 72 hours of each pile having been driven into position.,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - R,,,,,,,
checkpoint,2.4 - Pile driving (1),,,,,,,
label,Ref docs - AMS Activity 2.06,,,,,,,
label,"Acceptance criteria - The starting position of the pile has been checked against offset marks. piling rig and pile segment shall be lined up parallel to each other prior to piling, ",,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - I,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,2.4 - Pile driving (2),,,,,,,
label,Ref docs - VR 605.04,,,,,,,
label,"Acceptance criteria - During driving, the tops of the piles are held and guided by a suitable helmet and protected by cushioning material to avoid damage to the pile.",,,,,,,
label,"○ Each pile is driven in a continuous operation, if pile needs to be extended, splicing shall be done immediately once section has been completed so driving can re-comment as soon as splice is completed.",,,,,,,
label,○ Pile is driven to the design level,,,,,,,
label,○ Forced up piles are re-driven to the design level,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - I,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - I,,,,,,,
checkpoint,2.4 - Pile driving (3),,,,,,,
label,Ref docs - AMS Activity 2.06,,,,,,,
label,"Acceptance criteria - Once the pile has been driven to a level that will allow for a visual inspection, pile driving is to cease so that the piles can be inspected.",,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - I,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,2.4 - Pile driving (4),,,,,,,
label,Ref docs - VR 605.05,,,,,,,
label,Acceptance criteria - Pile stress during driving did not exceed the below:,,,,,,,
label,i) For concrete piles stress ≤ 0.8 fc for compression and 1.1√fc for tension ,,,,,,,
label,ii) For steel piles stress ≤ 0.85Fy ,,,,,,,
label,"iii) For exposure classification B2 or C, concrete pile stress≤ 0.5√fc",,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,2.5 - Pile tolerances,,,,,,,
label,Ref docs - VR 605.04,,,,,,,
label,Acceptance criteria - The Contractor shall ensure that piles achieve the specified accuracy of level and position.  The following tolerances shall apply to piles after driving:,,,,,,,
label,(a) pile alignment,,,,,,,
label,○ deviation from the vertical or the specified rake shall not exceed 20 mm per metre length of pile,,,,,,,
label,(b) pile straightness,,,,,,,
label,○ deviation from vertical shall not exceed 5 mm per meter length of pile.,,,,,,,
label,(c) pile position for piles in pile caps and the underside of crossheads,,,,,,,
label,"○ pile head center, ± 50 mm of the specified position.",,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,2.6 - Extensions to piles,,,,,,,
label,Ref docs - VR 605.10,,,,,,,
label,Acceptance criteria - Reinforced concrete piles are extended with either an additional length of precast reinforced concrete pile or with a cast in place reinforced concrete extension subject to the requirements of VR605.09. ,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
section,3.0 Pile Testing,,,,,,,
checkpoint,3.1 - Pile Testing (1),,,,,,,
label,Ref docs - VR 605.03VR 605.07,,,,,,,
label,Acceptance criteria - Pile testing has been carried out in the presence of the Superintendent.,,,,,,,
label,○ The first pile driven in each group is tested (which determined the driving set each pile group) and the ultimate capacity determined in accordance with the formula in clause 605.05(a).,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.1 - Pile Testing (2),,,,,,,
label,Ref docs - VR 605.04,,,,,,,
label,"Acceptance criteria - Set measurements shall be taken to verify capacity of each pile driven, recorded as traces during driving to show the temporary compression of the pile and the permanent set.  Traces must be taken relative to a stable hurdle supported securely by posts at least one pile diameter from each side of the pile.  ",,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,3.1 - Pile Testing (3),,,,,,,
label,"Ref docs - R 605.07, 605.05(a)",,,,,,,
label,Acceptance criteria - The first pile in each group has been tested and the ultimate capacity determined in accordance with the formula in clause 605.05(a).,,,,,,,
label,○ The pile test has determined the driving set for each pile group by correlating the set with the driving system and the designer’s requirements for the pile test loads shown on the drawings. All piles within that group have not been driven to a set exceeding the driving set as determined by the pile test for that group.,,,,,,,
label,○ Nominated testing coefficient will be reviewed by MRPV,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - R,,,,,,,
checkpoint,3.1 - Pile Testing (4),,,,,,,
label,Ref docs - VR 605.05(b),,,,,,,
label,"Acceptance criteria - In addition to VR 605.05(a), pile capacity should be proven using dynamic analysis (PDA with CAPWAP) as per the drawings:",,,,,,,
label,○ 2 piles at each abutment,,,,,,,
label,○ 3 piles at the pier,,,,,,,
label,All high strain dynamic testing has been undertaken by a prequalified consultant and approved by the Superintendent.  ,,,,,,,
label,The pile test has determined the driving set for each pile group by correlating the driving system and design pile capacity.  All piles within that group have been driven to a set not exceeding the driving set as determined by the PDA test.,,,,,,,
label,An additional pile test has been conducted where the driving conditions are no longer represented by the initial pile test for that pile group.  Additional pile tests are required where:,,,,,,,
label,"○ The design pile toe level of individual piles within a pile group is more than 2 metres, or",,,,,,,
label,"○ During pile driving pile toe levels vary by more than 2 metres from the test pile, or",,,,,,,
label,○ Pile rake differs by more than 8 degrees from the test pile.,,,,,,,
label,○ distance of any pile from the test pile did not exceed 20 metres.,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,3.3 - Restrike Test,,,,,,,
label,Ref docs - VR 605.08,,,,,,,
label,"Acceptance criteria - If the ultimate load capacity has not been achieved at the specified level or at refusal, restrike testing has not been conducted less than 24 hours after initial driving.",,,,,,,
label,"○ If directed by the Superintendent, the pile shall be driven until the specified ultimate load capacity is achieved.",,,,,,,
label,○ Driving resistance must be equal to or greater than the pile test load shown on the drawings.,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,3.4 - Defective Piles,,,,,,,
label,Ref docs - VR 605.13,,,,,,,
label,"Acceptance criteria - Where a pile exceeds the specified tolerances, is damaged or is otherwise defective, the strength, serviceability and durability of the pile shall be reappraised and where found to be unsatisfactory the pile shall be repaired, downgraded or replaced with one or more supplementary piles subject to the approval of the Superintendent.",,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,3.5 - Joint location,,,,,,,
label,Ref docs - Drawing no. 1630-P200-SYM-SBR-DRG-0105,,,,,,,
label,Acceptance criteria - All mechanical joints are a minimum of 5m below natural surface level.,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
section,4.0 Work Lot Close Out,,,,,,,
checkpoint,4.1 - Test Reports ,,,,,,,
label,Acceptance criteria - All Test reports received and reviewed.,,,,,,,
label,Freq - Each lot ,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,4.2 - Product Non-Conformance,,,,,,,
label,Ref docs - CQMP,,,,,,,
label,Acceptance criteria - All Product Non-Conformance(s) recorded and closed (if applicable) ,,,,,,,
label,Freq - Each lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
textbox,Remarks/records - NCR No:,,,,,,,
button,NCR reports,"Yes,No",,,,,,
checkpoint,4.3 - Quality Representative to check the above criteria and records to confirm,,,,,,,
label,Ref docs - CQMP Lot Records,,,,,,,
label,"Acceptance criteria - All above criteria met, and records identified attached.",,,,,,,
label,Freq - Each lot ,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
label,Remarks/records - Reports and other compliance records attached.,,,,,,,
