Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
FD Photos Progress,,,,,
,Scope,,,fd photos,
,Rows,,,,
,,B4,dynamic,fd photos,b4
,,B3,dynamic,b3,fd photos
,,B2,dynamic,b2,fd photos
,,B1,dynamic,fd photos,b1
,,GF,dynamic,fd photos,gf
,,L1,dynamic,l1,fd photos
,,L2,dynamic,fd photos,l2
,,L3,dynamic,L3,fd photos
,,L4,dynamic,L4,fd photos
,,L5,dynamic,L5,fd photos
,,L6,dynamic,L6,fd photos
,,L7,dynamic,L7,fd photos
,,L8,dynamic,L8,fd photos
,,L9,dynamic,L9,fd photos
,,L10,dynamic,L10,fd photos
,,L11,dynamic,L11,fd photos
,Columns,,,,
,,Penetration Width,,penetration width,
,,Penetration Height,,penetration height,
,,Left and/or Rigth Gap,,left and/or rigth gap,
,,Top and/or Bottom Gap,,top and/or bottom gap,
,,FD c/w Retention Angles,,fd c/w retention angles,
,,FD Open,,fd open,
,,FD Close,,fd close,
,,FD Break Away Joint,,fd break away joint,
,,FD with AP,,fd with ap,
,,Gaps Around FD Sealed,,gaps around fd sealed,
,,Sticker,,sticker,
,,,,,
FD Installation Progress,,,,,
,Scope,,,fd installation,
,Rows,,,,
,,B4,dynamic,fd installation,b4
,,B3,dynamic,fd installation,b3
,,B2,dynamic,b2,fd installation
,,B1,dynamic,fd installation,b1
,,GF,dynamic,fd installation,gf
,,L1,dynamic,fd installation,l1
,,L2,dynamic,fd installation,l2
,,L3,dynamic,L3,fd installation
,,L4,dynamic,L4,fd installation
,,L5,dynamic,L5,fd installation
,,L6,dynamic,L6,fd installation
,,L7,dynamic,L7,fd installation
,,L8,dynamic,L8,fd installation
,,L9,dynamic,L9,fd installation
,,L10,dynamic,L10,fd installation
,,L11,dynamic,L11,fd installation
,Columns,,,,
,,FD Dimensions,,fd dimensions,
,,FD fully open; blades free to close and latch,,fd fully open; blades free to close and latch,
,,FD orientation and air flow direction is correct,,fd orientation and air flow direction is correct,
,,FD wholly within wall/ Slab; case is square,,fd wholly within wall/ slab; case is square,
,,FD and Duct attached correctly/ Breakaway,,fd and duct attached correctly/ breakaway,
,,Packing/expansion metal installed around casing,,packing/expansion metal installed around casing,
,,Opening in fire rated structure is correct,,opening in fire rated structure is correct,
,,FD Flanges attached correctly,,fd flanges attached correctly,
,,FD # corresponds to the one detailed on drawing,,fd # corresponds to the one detailed on drawing,
,,FD location corresponds to the one detailed on drawing,,fd location corresponds to the one detailed on drawing,
,,FD accessible for maintenance and service purposes,,fd accessible for maintenance and service purposes,
,,FD Installer Label complete,,fd installer label complete,
,,Fusible Link Fitted,,fusible link fitted,
,,Floor Mounted-2000 mm of Duct insulated above FD,,floor mounted-2000 mm of duct insulated above fd,
,,Installation is approved,,installation is approved,
,,Corrective actions have been undertaken,,corrective actions have been undertaken,
