Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
In-Ground Drainage Services,,,,,,
,Scope,,,In-Ground Drainage Services,,
,Rows,,,,,
,,Stormwater (In-ground),,Stormwater (In-ground),In-Ground Drainage Services,
,,Sewer (In-ground),,Sewer (In-ground),In-Ground Drainage Services,
,,Trade Waste (In-ground),,Trade Waste (In-ground),In-Ground Drainage Services,
,Columns,,,,,
,,LG,,LG,,
,,G (P1),,G (P1),,
,,,,,,
Penetrations,,,,,,
,Scope,,,Penetrations,,
,Rows,,,,,
,,LG,,LG,Penetrations,
,,G (P1),,G (P1),Penetrations,
,,GM (P2),,GM (P2),Penetrations,
,,UG (P3),,UG (P3),Penetrations,
,,L1,,L1,Penetrations,
,,L2,,L2,Penetrations,
,,L3,,L3,Penetrations,
,,L4,,L4,Penetrations,
,,L5,,L5,Penetrations,
,,L6,,L6,Penetrations,
,,L7,,L7,Penetrations,
,,L8,,L8,Penetrations,
,,L9,,L9,Penetrations,
,,L10,,L10,Penetrations,
,,Roof,,Roof,Penetrations,
,Columns,,,,,
,,All works to be set our as per approved IFC drawings,,All works to be set our as per approved IFC drawings. Works set out to IFC Drawing No.,,
,,All penetrations & fire collars as per specs/alternatively approved,,All penetrations and fire collars to be as per specifications or alternatively approved,,
,,Ensure fire collars installed as per manufacturer’s instructions,,Ensure fire collars are installed as per manufacturer’s instructions.,,
,,Tabs on cast in collar to be exposed,,Tabs on cast in collar to be exposed.,,
,,Photos of collar end labelling referencing fire matrix if required,,Photos of collar end labelling referencing fire matrix if required,,
,,Ensure excess material removed from work area/leave clean & tidy,,Ensure all excess material is removed from work area & leave clean & tidy.,,
,,,,,,
Suspended Drainage Services,,,,,,
,Scope,,,Suspended Drainage Services,,
,Rows,,,,,
,,Storm Water (suspended),,Storm Water (suspended),,
,,Sewer (suspended),,Sewer (suspended),,
,,Trade Waste (suspended),,Trade Waste (suspended),,
,Columns,,,,,
,,LG,,LG,,
,,G (P1),,G (P1),,
,,GM (P2),,GM (P2),,
,,UG (P3),,UG (P3),,
,,L1,,L1,,
,,L2,,L2,,
,,L3,,L3,,
,,L4,,L4,,
,,L5,,L5,,
,,L6,,L6,,
,,L7,,L7,,
,,L8,,L8,,
,,L9,,L9,,
,,L10,,L10,,
,,Roof,,Roof,,
,,,,,,
Rough In Water Services,,,,,,
,Scope,,,Rough In Water Services,,
,Rows,,,,,
,,Cold Water,dynamic,Cold Water,Rough In Water Services,
,,Hot Water,dynamic,Hot Water,Rough In Water Services,
,Columns,,,,,
,,All works to be set out as per approved IFC drawings,,All works to be set our as per approved IFC drawings and penetrations to be installed to - IFC Drawing No.,,
,,All pipe work as per specs & AS3500.2.2015/alternatively approved,,All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized,,
,,All pipework/material/fittings installed as per approved IFC Drawing No,,"All pipework, material and fittings to be installed as per approved IFC Drawing No:",,
,,All pipework checked for correct invert levels & gradients,,"All pipework to be checked for correct invert levels & gradients in accordance to specifications, requirements & approved IFC drawings.",,
