Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Commercial/Domestic,,,,,
,Scope,,,,
,Rows,,,,
,,Ground - South,dynamic,Ground,South
,,Ground - East,dynamic,Ground,East
,,Ground - West,dynamic,Ground,West
,,Level 3 - North,dynamic,Level 3,North
,,Level 3 - East,dynamic,Level 3,East
,,Level 3 - South,dynamic,Level 3,South
,,Level 3 - West,dynamic,Level 3,West
,,Level 4 - North,dynamic,Level 4,North
,,Level 4 - East,dynamic,Level 4,East
,,Level 4 - South,dynamic,Level 4,South
,,Level 4 - West,dynamic,Level 4,West
,,Level 5 - North,dynamic,Level 5,North
,,Level 5 - East,dynamic,Level 5,East
,,Level 5 - South,dynamic,Level 5,South
,,Level 5 - West,dynamic,Level 5,West
,,Level 6 - North,dynamic,Level 6,North
,,Level 6 - East,dynamic,Level 6,East
,,Level 6 - South,dynamic,Level 6,South
,,Level 6 - West,dynamic,Level 6,West
,,Level 7 - North,dynamic,Level 7,North
,,Level 7 - East,dynamic,Level 7,East
,,Level 7 - South,dynamic,Level 7,South
,,Level 7 - West,dynamic,Level 7,West
,,Level 8 - North,dynamic,Level 8,North
,,Level 8 - East,dynamic,Level 8,East
,,Level 8 - South,dynamic,Level 8,South
,,Level 8 - West,dynamic,Level 8,West
,,Level 9 - North,dynamic,Level 9,North
,,Level 9 - East,dynamic,Level 9,East
,,Level 9 - South,dynamic,Level 9,South
,,Level 9 - West,dynamic,Level 9,West
,Columns,,,,
,,Opening Wraped & Prepared,,Opening Wraped & Prepared Correctly,
,,Installed/Fixed As Per Shop Drawings,,Installed / Fixed As Per Shop Drawings,
,,External Flashings/Weather Seals As Per Shop Drawing,,External Flashings / Weather Seals As Per Shop Drawing,
,,Airseals Completed,,Airseals Completed (photo),
,,Glass - Frame Glazed,,Glass - Frame Glazed,
,,Glass - Glazing Rubbered & Complete,,Glass - Glazing Rubbered and Complete,
,,Trade Clean & Sign off,,Trade Clean & Sign off,
,,Wights - Sign Off,,Wights - Sign Off,
,,,,,
Seismic Suite (non curtain wall),,,,,
,Scope,,,,
,Rows,,,,
,,Level 1 - North,dynamic,Level 1,North
,,Level 1 - East,dynamic,Level 1,East
,,Level 1 - South,dynamic,Level 1,South
,,Level 1 - West,dynamic,Level 1,West
,Columns,,,,
,,"Opening Prepared, Wrapped & Datums",,"Opening Prepared, Wrapped & Datums",
,,Seismic Installed As Per Shop Drawings,,Seismic Installed As Per Shop Drawings,
,,Splicers/Soakers/Gussets/Fixings Sealed,,"Splicers, Soakers, Gussets & Fixings Sealed (provide photo reference)",
,,Panel Fitted & Locked Off,,Panel Fitted & Locked Off,
,,Airseal & Internal Flashings,,Airseal and Internal Flashings (Photo),
,,External Flashings/Weather Seals/Drainage,,External Flashings / Weather Seals / Drainage,
,,Glass - Frame Glazed,,Glass - Frame Glazed,
,,Glass - Glazing Rubbered & Complete,,Glass - Glazing Rubbered and Complete,
,,Trade Clean,,Trade Clean,
,,Wights - Sign Off,,Wights - Sign Off,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,Level 9,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
