Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Cadwelds,,,,,,,
,Scope,,Cadwelds,,,,
,Rows,,,,,,
,,OEC21 Earth Grid,dynamic,Cadwelds,Earthing,OEC21 Earth Grid,OEC21
,Columns,,,,,,
,,"Mold type, #, cable size",,"Mold type, # and cable size identified",,,
,,Mold type,Select mold type:,"Mold type, # and cable size identified",,,
,,Mold #,Select mold #,"Mold type, # and cable size identified",,,
,,Select cable size,Select cable size,"Mold type, # and cable size identified",,,
,,Cadweld Visual test,,Cadweld Visual test,,,
,,Cadweld Ductor test,,Cadweld Ductor test,,,
,,Result,Result :,Cadweld Ductor test,,,
,,"Cadweld wrapped in 3M SCOTCH 23 RUBBER, 3M TEMFLEX 1500 GREEN TAPE",,"Cadweld wrapped in 3M SCOTCH 23 RUBBER, 3M TEMFLEX 1500 GREEN TAPE",,,
,,GPS coordinates,,GPS coordinates taken,,,
,,Notes,Notes:,GPS coordinates taken,,,
