type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Pavement Rehab - SH 05 - Boundary Road South,itp,,,,,ITP - Pavement Rehab - SH 05 - Boundary Road South,
section,1. Procurement - Design,,,,,,,
checkpoint,Geometric Design,,,,,,,
label,"Controlling Documents - Austroads Guide to Road Design Part 3: Geometric Design, TNZ State Highway Geometric Design Manual",,,,,,,
label,Acceptance Criteria - Principal Approval,,,,,,,
label,Inspection or Test: Method - Contractor and Principal peer review,,,,,,,
label,Inspection or Test: Frequency - per design revision,,,,,,,
label,Inspection / Test Authority: Conduct - C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - C,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Pavement Treatment Design,,,,,,,
label,"Controlling Documents - Austroads Guide to Pavement Technology, New Zealand Guide to Pavement Evaluation and Treatment Design:2018 (Version 1.2)",,,,,,,
label,Acceptance Criteria - Principal Approval,,,,,,,
label,Inspection or Test: Method - Contractor and Principal peer review,,,,,,,
label,Inspection or Test: Frequency - per design,,,,,,,
label,Verifying Document - Pavement Rehabilitation Design Report,,,,,,,
label,Inspection / Test Authority: Conduct - C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - C,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,1. Procurement - Materials: GAP 65 Pre-treatment Material,,,,,,,
checkpoint,Aggregate Sampling,,,,,,,
label,"Controlling Documents - NZS 4407:2015, WSP Rotorua Sampling Guide",,,,,,,
label,Verifying Document - Sampling Worksheet,,,,,,,
label,Inspection / Test Authority: Conduct - C or S,,,,,,,
label,Inspection / Test Authority: Approval - S,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Source Property Test,,,,,,,
label,Controlling Documents - CBR - BOPE NOC Contract Documents Maintenance Specification Section 2.5.3,,,,,,,
label,Acceptance Criteria - Soaked CBR ≥ 40,,,,,,,
label,Inspection or Test: Method - Soaked CBR test (NZS:4407:2015:3.15),,,,,,,
label,Inspection or Test: Responsible Person - Supervisor,,,,,,,
label,Verifying Document - Test Report,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Production Property Test,,,,,,,
label,Controlling Documents - Sand Equivalent - BOPE NOC Contract Documents Maintenance Specification Section 2.5.3,,,,,,,
label,"Acceptance Criteria - Sand Equivalent >35, OR <35 but well graded with no more than 10% by mass passing through a 0.425mm sieve",,,,,,,
label,"Inspection or Test: Method - Sand Equivalent Test (NZS:4407:2015, 3.6)",,,,,,,
label,Inspection or Test: Responsible Person - Supervisor,,,,,,,
label,Verifying Document - Test Report,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,1. Procurement - Materials: M/4 AP40 Basecourse Material,,,,,,,
checkpoint,Aggregate Sampling,,,,,,,
label,"Controlling Documents - NZS 4407:2015, WSP Rotorua Sampling Guide",,,,,,,
label,Verifying Document - Sampling Worksheet,,,,,,,
checkpoint,Source Property Test (1),,,,,,,
label,"Controlling Documents - Crushing Resistance (3.3.1) - TNZ M/4: 2006, NZS 4407: 1991 Test 3.10 (The Crushing Resistance Test)",,,,,,,
label,Acceptance Criteria - less than 10% fines passing 2.36mm sieve size under a load of 130kN,,,,,,,
label,"Inspection or Test: Method - Curshing Resistance Test (NZS 4407:1991, Test 3.10)",,,,,,,
label,"Inspection or Test: Frequency - One test for every 10,000m³ of source material",,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test Report,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Source Property Test (2),,,,,,,
label,"Controlling Documents - Weathering Quality Index (3.3.2) - TNZ M/4: 2006, NZS 4407: 1991, Test 3.11 (Weathering Quality Index Test)",,,,,,,
label,"Acceptance Criteria - AA, AB, AC, BA, BB or CA",,,,,,,
label,"Inspection or Test: Method - Weathering Quality Index Test (NZS 4407: 1991, Test 3.11)",,,,,,,
label,"Inspection or Test: Frequency - One test for every 10,000m³ of source material",,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test Report,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Source Property Test (3),,,,,,,
label,"Controlling Documents - California Bearing Ratio (3.3.3) - TNZ M/4: 2006, NZS 4402: 1986 Test 4.1.3, NZS 4407: 1991 Test 3.15 (California Bearing Ratio Test)",,,,,,,
label,Acceptance Criteria - Soaked CBR ≥ 80%,,,,,,,
label,"Inspection or Test: Method - California Bearing Ratio Test (NZS 4407: 1991, Test 3.15) after being compacted according to Vibrating Hammer Compaction Test at OWC (NZS 4402: 1986, Test 4.1.3)",,,,,,,
label,"Inspection or Test: Frequency - One test for every 10,000m³ of source material",,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test Report,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Production Property Test (1),,,,,,,
label,"Controlling Documents - Sand Equivalent (4.2.1.1) - TNZ M/4: 2006, NZS 4407: 1991 Test 3.6 or Clay Index (4.2.1.2) - TNZ M/4: 2006, NZS 4407: 1991, Test 3.5 or Plasticity Index (4.2.1.3) - TNZ M/4: 2006, NZS 4407: 1991 Test 3.4",,,,,,,
label,Acceptance Criteria - Sand Equivalent ≥40; or Clay Index ≤3; or Plasticity Index ≤5,,,,,,,
label,"Inspection or Test: Method - Sand Equivalent Test (NZS:4407:2015, 3.6); or Clay Index Test (NZS:4407: 1991, 3.5); or Plasticity Index Test (NZS 4407:1991, 3.4)",,,,,,,
label,"Inspection or Test: Frequency - 2 Samples required as per Table 1, Production Property Test Sampling (4.1) - TNZ M/4: 2006",,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test Report,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Production Property Test (2),,,,,,,
label,"Controlling Documents - Broken Face Content (4.2.2) - TNZ M/4: 2006, NZS:4407: 1991 Test 3.14",,,,,,,
label,Acceptance Criteria - Broken Face Content ≥70% between 37.5mm and 4.75mm sieve and ≥2 broken faces,,,,,,,
label,"Inspection or Test: Method - Broken Face Test (NZS:4407: 1991, Test 3.4)",,,,,,,
label,"Inspection or Test: Frequency - 2 Samples required as per Table 1, Production Property Test Sampling (4.1) - TNZ M/4: 2006",,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test Report,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Production Property Test (3),,,,,,,
label,"Controlling Documents - Particle Size Distribution (4.2.3) - TNZ M/4: 2006, NZS 4407: 1991 Test 3.8.1 (Wet Sieving Test)",,,,,,,
label,"Acceptance Criteria - Particle size distribution as per Table 2 and Table 3, 4.2.3 Particle Size Distribution",,,,,,,
label,"Inspection or Test: Method - Wet Sieving Test (NZS 4407: 1991, Test 3.8.1)",,,,,,,
label,"Inspection or Test: Frequency - 2 Samples required as per Table 1, Production Property Test Sampling (4.1) - TNZ M/4: 2006",,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test Report,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or C or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,1. Procurement - Materials: Cement,,,,,,,
checkpoint,Stabilising Agent Selection,,,,,,,
label,Controlling Documents - Cement (4.1.2) - TNZ B/5: 2008,,,,,,,
label,Acceptance Criteria - GP,,,,,,,
label,Inspection or Test: Method - Visual inspection of supplier docket,,,,,,,
label,Inspection or Test: Frequency - per truck load,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,"Verifying Document - Supplier Docket, Supplier Cert",,,,,,,
label,Inspection / Test Authority: Conduct - Sp or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - C,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,1. Procurement - Materials: Water,,,,,,,
checkpoint,Water draw for stabilising,,,,,,,
label,Controlling Documents - Water (5.0.0) - TNZ B/5: 2008,,,,,,,
label,Acceptance Criteria - Free from impurities justified by use of municipal water supply,,,,,,,
label,Inspection or Test: Method - Visual inspection,,,,,,,
label,Inspection or Test: Frequency - per truck load,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Hydrant use form,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - C,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,1. Procurement - Materials: Geotextile,,,,,,,
checkpoint,Geotextile (Strength Class C) A29 or greater,,,,,,,
label,Controlling Documents - TNZ F7 Specification,,,,,,,
label,Acceptance Criteria - Details on Docket,,,,,,,
label,Inspection or Test: Method - Visual inspection,,,,,,,
label,Inspection or Test: Frequency - Per Delivery,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - MDS,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or S,,,,,,,
label,Inspection / Test Authority: Produce Record - Sp or S,,,,,,,
label,Inspection / Test Authority: Approval - C,,,,,,,
label,Hold Point - Y,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,2. Pre-Implementation,,,,,,,
checkpoint,Production Testing of stabilised material - OMC/MDD,,,,,,,
label,Controlling Documents - TNZ B/5 section 7.5 & 7.7.1,,,,,,,
label,Acceptance Criteria - To obtain OMC & MDD,,,,,,,
label,"Inspection or Test: Method - NZS 4402, test 4.1.3, New Zealand vibrating hammer compaction test.",,,,,,,
label,Inspection or Test: Frequency - Once on commencement and then each stablilised layer at one test per 5000m2,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test report,,,,,,,
label,Inspection / Test Authority: Conduct - C,,,,,,,
label,Inspection / Test Authority: Witness - C,,,,,,,
label,Inspection / Test Authority: Produce Record - C,,,,,,,
label,Witness Point - Y,,,,,,,
checkpoint,Production Testing of stabilised material - Solid Density,,,,,,,
label,Controlling Documents - TNZ B/5 section 7.7,,,,,,,
label,Acceptance Criteria - For info. and use in MDD calculation,,,,,,,
label,Inspection or Test: Method - NZS 4407; test 3.7.1,,,,,,,
label,Inspection or Test: Frequency - Once on commencement and if any materials change,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test report,,,,,,,
label,Inspection / Test Authority: Conduct - C,,,,,,,
label,Inspection / Test Authority: Witness - C,,,,,,,
label,Inspection / Test Authority: Produce Record - C,,,,,,,
label,Witness Point - Y,,,,,,,
checkpoint,Project survey setting out,,,,,,,
label,Controlling Documents - Reference from Project Drawings,,,,,,,
label,"Inspection or Test: Method - Survey/Mobile Roads, Marks with Dazzle",,,,,,,
label,Inspection or Test: Frequency - Chainages for every different pavement sections,,,,,,,
label,Inspection or Test: Responsible Person - Subcontractor/ Engineer,,,,,,,
label,Verifying Document - Construction drawings,,,,,,,
label,Inspection / Test Authority: Conduct - C,,,,,,,
label,Inspection / Test Authority: Produce Record - C,,,,,,,
label,Witness Point - Y,,,,,,,
section,3. Construction - Pre-treatment Digouts,,,,,,,
checkpoint,Pre-treatment Repair Method Selection,,,,,,,
label,Controlling Documents - Site specifics to be confirmed,,,,,,,
label,Acceptance Criteria - Confirm scala acceptance criteria based on treatment type,,,,,,,
label,Inspection or Test: Method - Scala Penetrometer on Excavation Floor,,,,,,,
label,Inspection or Test: Frequency - As required,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Agreed treatment plan,,,,,,,
label,Inspection / Test Authority: Conduct - S,,,,,,,
label,Inspection / Test Authority: Witness - C,,,,,,,
label,Inspection / Test Authority: Produce Record - S,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Witness Point - Y,,,,,,,
checkpoint,Digout of Patches to repair,,,,,,,
label,Controlling Documents - Higgins SOP 0128 - Digout Repair,,,,,,,
label,Acceptance Criteria - 250mm deep unless specified,,,,,,,
label,Inspection or Test: Method - Visual inspection,,,,,,,
label,Inspection or Test: Frequency - As required,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Dig out site records/ Asbuilt,,,,,,,
label,Inspection / Test Authority: Conduct - S,,,,,,,
label,Inspection / Test Authority: Witness - C,,,,,,,
label,Inspection / Test Authority: Produce Record - S,,,,,,,
label,Inspection / Test Authority: Approval - C,,,,,,,
label,Witness Point - Y,,,,,,,
checkpoint,"Subgrade material hardness, Check base of excavation",,,,,,,
label,Controlling Documents - Higgins SOP 0128 - Digout Repair,,,,,,,
label,Acceptance Criteria - Scala > 3 blows per 100mm,,,,,,,
label,Inspection or Test: Method - Scala Penetrometer test on base of digout,,,,,,,
label,Inspection or Test: Frequency - As required depending on size of digout,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Test report,,,,,,,
label,Inspection / Test Authority: Conduct - S/C,,,,,,,
label,Inspection / Test Authority: Witness - C,,,,,,,
label,Inspection / Test Authority: Produce Record - S/C,,,,,,,
label,Inspection / Test Authority: Approval - E,,,,,,,
label,Witness Point - Y,,,,,,,
checkpoint,Geotextile (Strength Class C = A29) Layer beneath treatment layer (if rqd),,,,,,,
label,Controlling Documents - TNZ F7 Specification,,,,,,,
label,Acceptance Criteria - Meet TNZ F7 Spec.,,,,,,,
label,Inspection or Test: Method - Visual inspection,,,,,,,
label,Inspection or Test: Frequency - Per Delivery,,,,,,,
label,Inspection or Test: Responsible Person - Quality Controller,,,,,,,
label,Verifying Document - Certificate of conformance,,,,,,,
label,Inspection / Test Authority: Conduct - Sp or S,,,,,,,
label,Inspection / Test Authority: Produce Record - C,,,,,,,
label,Inspection / Test Authority: Approval - C,,,,,,,
