type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Single Phase Subcircuit,,,,,,
section,Pre-requisite Works,,,,,,
checkpoint,Insulation Damage,,,,,,
checkpoint,Correct Type of Termination,,,,,,
checkpoint,Correct Colour Code,,,,,,
checkpoint,Correct Outlet Rating and Size,,,,,,
checkpoint,Earth Continuity,,,,,,
textbox,Resistance (Ω),,,,,,
textbox,Target Resistance (Ω),,,,,,
checkpoint,Polarity Check,,,,,,
button,No Transposition,"YES,NO",,,,,
button,Switch in Active,"YES,NO",,,,,
section,Insulation Resistance,,,,,,
checkpoint,R-N,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,R-E,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,N-E,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
section,Voltage,,,,,,
checkpoint,Red - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Earth,,,,,,
textbox,Voltage (V),,,,,,
section,Earth Fault Loop Impedance Test / RCD-RCBO Tripping Test,,,,,,
checkpoint,Impedance - (N/A if the circuit is RCD Protected),,,,,,
textbox,Record Inpedance (Ω),,,,,,
textbox,Target Impedance (Ω),,,,,,
checkpoint,RCD/RCBO Tripping Test,,,,,,
textbox,Trip Current (mA),,,,,,
textbox,Trip Time (ms),,,,,,
signoff,Checked By (Heyday):,,,,,,
