Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
H&S - Daily Prestart,,,,,,
,Scope,,,Health and Safety,Pre-Start,
,Rows,,,,,
,,October 2023,dynamic,October 2023,Pre-Start,Health and Safety
,,November 2023,dynamic,November 2023,Pre-Start,Health and Safety
,,December 2023,dynamic,December 2023,Pre-Start,Health and Safety
,,January 2024,dynamic,January 2024,Pre-Start,Health and Safety
,,February 2024,dynamic,February 2024,Pre-Start,Health and Safety
,,March 2024,dynamic,March 2024,Pre-Start,Health and Safety
,,April 2024,dynamic,April 2024,Pre-Start,Health and Safety
,,May 2024,dynamic,May 2024,Pre-Start,Health and Safety
,,June 2024,dynamic,June 2024,Pre-Start,Health and Safety
,,July 2024,dynamic,July 2024,Pre-Start,Health and Safety
,,August 2024,dynamic,August 2024,Pre-Start,Health and Safety
,,September 2024,dynamic,September 2024,Pre-Start,Health and Safety
,,October 2024,dynamic,October 2024,Pre-Start,Health and Safety
,,November 2024,dynamic,November 2024,Pre-Start,Health and Safety
,,December 2024,dynamic,December 2024,Pre-Start,Health and Safety
,,January 2025,dynamic,January 2025,Pre-Start,Health and Safety
,,February 2025,dynamic,February 2025,Pre-Start,Health and Safety
,Columns,,,,,
,,Person/s in charge of site operations,,Person/s in charge of site operations,,
,,Weather conditions,,Weather conditions,,
,,Conditions,Conditions,Weather conditions,,
,,Wind Conditions,,Wind Conditions,,
,,Conditions,Conditions,Wind Conditions,,
,,Meeting minutes,,Meeting minutes,,
,,Safety minutes,,Safety minutes,,
,,Main contractor supplied minutes,,Main contractor supplied minutes,,
,,Signatures of all attendees,,Signatures of all attendees,,
,,Signoff to all attendees,,Send signoff to all attendees,,
,,,,,,
H&S - Toolbox Meeting Minutes,,,,,,
,Scope,,,Health and Safety,Toolbox,
,Rows,,,,,
,,October 2023,dynamic,October 2023,Toolbox,Health and Safety
,,November 2023,dynamic,November 2023,Toolbox,Health and Safety
,,December 2023,dynamic,December 2023,Toolbox,Health and Safety
,,January 2024,dynamic,January 2024,Toolbox,Health and Safety
,,February 2024,dynamic,February 2024,Toolbox,Health and Safety
,,March 2024,dynamic,March 2024,Toolbox,Health and Safety
,,April 2024,dynamic,April 2024,Toolbox,Health and Safety
,,May 2024,dynamic,May 2024,Toolbox,Health and Safety
,,June 2024,dynamic,June 2024,Toolbox,Health and Safety
,,July 2024,dynamic,July 2024,Toolbox,Health and Safety
,,August 2024,dynamic,August 2024,Toolbox,Health and Safety
,,September 2024,dynamic,September 2024,Toolbox,Health and Safety
,,October 2024,dynamic,October 2024,Toolbox,Health and Safety
,,November 2024,dynamic,November 2024,Toolbox,Health and Safety
,,December 2024,dynamic,December 2024,Toolbox,Health and Safety
,,January 2025,dynamic,January 2025,Toolbox,Health and Safety
,,February 2025,dynamic,February 2025,Toolbox,Health and Safety
,Columns,,,,,
,,Details,,Details,,
,,Health and safety issues,,Health and safety issues,,
,,Job plans reviewed,,Job plans reviewed,,
,,Operational issues,,Operational issues,,
,,Other business,,Other business,,
,,Attendees,,Attendees,,
,,Review by management,,Review by management,,
,,,,,,
H&S - Site Inspection,,,,,,
,Scope,,,Health and Safety,Site Inspection,
,Rows,,,,,
,,October 2023,dynamic,October 2023,Site Inspection,Health and Safety
,,November 2023,dynamic,November 2023,Site Inspection,Health and Safety
,,December 2023,dynamic,December 2023,Site Inspection,Health and Safety
,,January 2024,dynamic,January 2024,Site Inspection,Health and Safety
,,February 2024,dynamic,February 2024,Site Inspection,Health and Safety
,,March 2024,dynamic,March 2024,Site Inspection,Health and Safety
,,April 2024,dynamic,April 2024,Site Inspection,Health and Safety
,,May 2024,dynamic,May 2024,Site Inspection,Health and Safety
,,June 2024,dynamic,June 2024,Site Inspection,Health and Safety
,,July 2024,dynamic,July 2024,Site Inspection,Health and Safety
,,August 2024,dynamic,August 2024,Site Inspection,Health and Safety
,,September 2024,dynamic,September 2024,Site Inspection,Health and Safety
,,October 2024,dynamic,October 2024,Site Inspection,Health and Safety
,,November 2024,dynamic,November 2024,Site Inspection,Health and Safety
,,December 2024,dynamic,December 2024,Site Inspection,Health and Safety
,,January 2025,dynamic,January 2025,Site Inspection,Health and Safety
,,February 2025,dynamic,February 2025,Site Inspection,Health and Safety
,Columns,,,,,
,,Details,,Details,,
,,Site Control,,Site Control,,
,,Site Facilities,,Site Facilities,,
,,General Site Tidiness & Access ways,,General Site Tidiness and Access ways,,
,,Personal Safety Equipment,,Personal Safety Equipment,,
,,First Aid/Fire Prevention,,First Aid/Fire Prevention,,
,,Cranes/hoist/lifting equipment,,Cranes/hoist/lifting equipment,,
,,Tools and equipment,,Tools and equipment,,
,,Excavations,,Excavations,,
,,Hot Works,,Hot Works,,
,,Electrical Equipment,,Electrical Equipment,,
,,Chemicals,,Chemicals,,
,,P.A.T Tools,,P.A.T Tools,,
,,Ladders,,Ladders,,
,,Fall Hazards,,Fall Hazards,,
,,EWP,,EWP,,
,,Signoff,,Signoff,,
