type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,CS-4100a - Subbase Approval Checksheet,,,,,,CS-4100a - Subbase Approval Checksheet,4fc6edcb-2972-4fc8-8184-4fe3b88628e8
checkpoint,"GAP65 material mat testing - PSD(Grading), Sand Equivalent >=25; and Plasticity Index<8 (IANZ Test Reports required)",,,,,,,
label,○ Note 1: Test frequency as per ITP,,,,,,,
label,○ Aggregate material compliance for Subbase stockpiles – CPS Hold Point,,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Material Test Report – Comply with TNZ M/3 Specification. NZTA B/2 Specification Lab Test for MDD at OWC,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,"Subgrade final trim inspected, and a proof roll witnessed by CPS/Designer – CPS Hold Point",,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Visual Inspection,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Subbase Compaction - NDM tested (Mean>=95% of MDD; Minimum>= 92% of MDD) – IANZ Test Report required – CPS Hold Point,,,,,,,
label,"○ Note 1: To test every 30m of road per lane, staggered at 15m",,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: IANZ Test Report,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Saw cutting – proposed Saw cut line to be inspected by the Engineer – CPS Hold Point,,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Visual inspection – Project specification 6.6. Photos provided ,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Surface shape check prior to Basecourse construction - stringing line checked and no point of the surface shall vary more than 10mm over a 3m long straight edge – CPS Hold Point,,,,,,,
label,○ Note 1: To check every 10m both parallel and perpendicular to centreline,,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Measurement Stringing line Record Sheet,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,"Subbase as-builts: Width, Levels and Crossfall within tolerances:",,,,,,,
label,(a) Width: Unconstrained: –20 mm +100 mm; Constrained: Zero ,,,,,,,
label,(b) Level: -25mm +5 mm,,,,,,,
label,(c) Crossfall: no depart from the design crossfall by more than 0.5%,,,,,,,
label,○ Note 1: To survey 1/10m intervals,,,,,,,
textbox,Initials: Site Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Survey Record Sheet,,,,,,,
checkpoint,"Final Inspection - a proof roll witnessed by CPS/Design prior to basecourse (Deflection no greater than 10mm, and no visual cracking or deformation remaining after pass) – CPS Hold Point",,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Visual Inspection,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint-no-status,Comments:,,,,,,,
checkpoint,"The above works have been inspected and are considered compliant with the drawings, specifications and instructions",,,,,,,
label,Position: Site Engineer,,,,,,,
textbox,Site Engineer - Name:,,,,,,,
date,Site Engineer - Date:,,,,,,,
label,Position: CPS / Design Engineer,,,,,,,
textbox,CPS / Design Engineer - Name:,,,,,,,
date,CPS / Design Engineer - Date:,,,,,,,
holdpoint,Sign:,,,,,,,
,,,,,,,,
checklist-flat,CS-4100b - Basecourse Approval Checksheet,,,,,,CS-4100b - Basecourse Approval Checksheet,cdf100e4-dfe1-4a6d-a203-b3e35ae5030c
checkpoint,Material production testing (1/source and at least 1/3 months): ,,,,,,,
label,– PSD: NZTA M/4 Section 4.2.3 Table 2and 3;,,,,,,,
label,– Sand equivalent: >=40;,,,,,,,
label,– Clay Index (material passing 75µm): <=3;,,,,,,,
label,○ Plasticity Index (material passing 425µm) :<=5,,,,,,,
label,○ Aggregate material compliance for Basecourse stockpiles – CPS Hold Point,,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Material Test Report – Aggregate shall comply with TNZM/4,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Visual inspection for any defects on the subbase – CPS Hold Point,,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Visual Inspection,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Basecourse Compaction: - NDM tested (Mean>=98% of MDD; Minimum>= 95% of MDD) – CPS Hold Point,,,,,,,
label,"○ Note 1: To test every 30m of road per lane, staggered at 15m",,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: IANZ Test Report,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Basecourse Benkelman Beam Test (only when specified on IFC drawings):,,,,,,,
label,○ No more than 5% of the deflections exceed 1.4; No single deflection exceeds 1.5mm -- check moisture content if high deflections are obtained.,,,,,,,
label,○ Note 1: At 10m interval in each traffic lane- staggered,,,,,,,
textbox,Initials: Site Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Benkelman Beam Deflection Test Record – only if required,,,,,,,
checkpoint,Basecourse FWD: Testing to only be performed post Benkelman Beam deflection testing based on results.  Not required for chip seal roads – CPS Hold Point,,,,,,,
label,○ Note 1: At 20m staggered intervals in each traffic lane,,,,,,,
textbox,Initials: Site Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Only if required,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Basecourse surface shape - stringing line checked and within tolerances:,,,,,,,
label,(a) Level: with concrete channel and at or close to the lip of channel –5 mm +5 mm; other locations -5mm +15mm (Survey Report attached); ,,,,,,,
label,(b) Crossfall: no depart from the design crossfall by more than 0.5%; ,,,,,,,
label,(c) Manhole lids must be in line with the crossfall.,,,,,,,
label,○ Note 1: 1/10m intervals and across manhole lids – CPS Hold Point,,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Survey Record Sheet & Stringing record sheet – no point of the surface shall vary more than 10mm over a 3m long straight edge,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Final Inspection - Prior to chip sealing or asphalt surfacing – CPS Hold Point,,,,,,,
textbox,Initials: CPS / Design Engineer,,,,,,,
date,Date:,,,,,,,
label,Comments: Visual Inspection – the large and small aggregates are held in place and the matrix does not displace under normal trafficking or sweeping,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint-no-status,Comments:,,,,,,,
checkpoint,"The above works have been inspected and are considered compliant with the drawings, specifications and instructions",,,,,,,
label,Position: Site Engineer,,,,,,,
textbox,Site Engineer - Name:,,,,,,,
date,Site Engineer - Date:,,,,,,,
label,Position: CPS / Design Engineer,,,,,,,
textbox,CPS / Design Engineer - Name:,,,,,,,
date,CPS / Design Engineer - Date:,,,,,,,
holdpoint,Sign:,,,,,,,
