resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
P-Structural Remedials,checklist,,,Structural Remedials,,,,,,,,
P Walls & Ceiling Preline Checklist,checklist,,,Walls & Ceiling Preline Checklist,,,,,,,,
P-Wall & Ceiling Lining Checklist,checklist,,,Wall & Ceiling Lining Checklist,,,,,,,,
P- Door/Finishing Line & Trims Checklist,checklist,,,Wall Finishing Checklist,,,,,,,,
P- Painting Checklist,checklist,,,Painting Checklist,,,,,,,,
P-Joinery & Kitchen,checklist,,,Joinery & Kitchen,,,,,,,,
P -Services Second Fix,checklist,,,Services Second Fix,,,,,,,,
P-Fitout / Finishing Checklist,checklist,,,Fitout / Finishing Checklist,,,,,,,,
P-Floors Leveling Checklist,checklist,,,Floors Leveling Checklist,,,,,,,,
Fitout / Finishing Checklist - Apartment,checklist,,,Fitout / Finishing Checklist - Apartment,,,,,,,,
