"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Set Out - Penetrations & Fire Collars"
,"Scope",,,"set out - penetrations & fire collars"
,"Rows"
,,"Set Out - Penetrations & Fire Collars","dynamic","set out - penetrations & fire collars","site qa"
,"Columns"
,,"Take dimensions off drawings & record remarks/deviations",,"survey & set out works","take dimensions off drawings and record any remarks / deviations prior to installing"
,,"Set Out","Set Out","survey & set out works","take dimensions off drawings and record any remarks / deviations prior to installing"
,,"Photo of title block to incl. drawing no. & revision",,"survey & set out works","photo of title block to include drawing number & revision"
,,"No structural effect with penetration/cast in pos.",,"structural interface","consult structural drawings to ensure no structural effect with penetration or cast in position"
,,"Pipework within set downs & beams are cast in/out",,"structural interface","ensure pipework within set downs and beams are cast in/out of set downs where required and indicated on penetration drawings"
,,"Penetration does not clash with elements downstairs",,"structural interface","check that penetration does not clash with elements downstairs e.g. walls, beams etc"
,,"Fire collar installed as per manufacturer's specs.",,"ensure that fire collar is installed as per manufacturer's specifications and is spatially acceptable","fire collar installation"
,,"Fire Collar Type","Fire Collar Type","ensure that fire collar is installed as per manufacturer's specifications and is spatially acceptable","fire collar installation"
,,"Pipe fitted correctly",,"ensure pipe is fitted correctly","pipe insertion to collars"
,,"Pipe fitted to maximise efficiency of next work sequence",,"ensure pipe is fitted to maximise the efficiency of the next sequence of work e.g. pipe is easy to knock through","pipe insertion to collars"
,,"Conduit within wall/carcass range",,"ensure conduit is within wall or carcass range","cast in conduits"
,,"Use 15/45 degree bends on all changes in direction",,"use 15/45 degree bends on all changes in direction","cast in conduits"
,,"Pipe supported correctly without affecting balcony soffit",,"cast in balcony outlets","ensure pipe is supported correctly without affecting balcony soffit"
,,"Pipes not damaged after top steel & set downs installed",,"cast in balcony outlets","ensure pipes are not damaged after top steel and set downs are installed."
,,"Safewaste/puddle flange installed to all req. outlets",,"ensure safewaste or puddle flange is installed to all required outlets","safewaste or puddle flange installation"
,,"Safewaste/puddle flange installed to correct height",,"safewaste or puddle flange installation","ensure safewaste or puddle flange is installed to the correct height"
,,"Spray all floor wastes to identify falls",,"safewaste or puddle flange installation","spray all floor wastes to identify falls"
,,"No open ends by installing dust cap/duct tape on risers",,"ensure no open ends by installing dust cap or duct tape on risers","all pipes & casting capped & supported"
,,"All sleeves installed in in situ walls at correct height",,"ensure all sleeves installed in in situ walls at the correct height","pipe sleeves"
,,"Pipes clear of any obstructions prior to extending riser",,"ensure pipes are clear of any obstructions prior to extending riser","castin downpipes"
,,"Pipe fitted correctly where agreed by structural eng.",,"ensure pipe is fitted correctly where agreed by structural engineer","castin downpipes"
,,"Pipes wrapped where required",,"ensure pipes are wrapped where required","castin downpipes"
,,"Downpipes capped & taped to riser",,"ensure downpipes capped and taped to riser","castin downpipes"
,,"Pipe is filled with water for concrete pour where req.",,"ensure pipe is filled with water for concrete pour where required","castin downpipes"
,,"All required inspections by third parties",,"complete all required inspections by third parties (client, authorities, builder, etc)","inspect pipework"
,,"Photos taken of entire installation",,"photos","ensure photos are taken of entire installation inc fire collars and casting prior to concrete pour"
,,"Works verified as conforming",,"photos","works verified as conforming (mcpherson plumbing representative) name:"

