Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Ground Floor,dynamic,Ground Floor,
,,Level 1,dynamic,Level 1,
,,Level 2,dynamic,Level 2,
,,Level 3,dynamic,Level 3,
,,Level 4,dynamic,Level 4,
,,Level 5,dynamic,Level 5,
,,Level 6,dynamic,Level 6,
,,Level 7,dynamic,Level 7,
,,Level 8,dynamic,Level 8,
,,Level 9,dynamic,Level 9,
,,LEVEL 10,dynamic,LEVEL 10,
,,LEVEL 11,dynamic,LEVEL 11,
,,LEVEL 12,dynamic,LEVEL 12,
,,LEVEL 13,dynamic,LEVEL 13,
,,ROOF,dynamic,ROOF,
,Columns,,,,
,,Door,,Door,
,,Skirting,,Skirting,
,,Sanitary,,Sanitary,
,,Common door,,Common door,
,,Common Skirting,,Common Skirting,
,,Common Sanitary,,Common Sanitary,
,,Corner Guard,,Corner Guard,
