type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Wastewater drainage,itp,,,,,ITP - Wastewater drainage,
section,WW1.0 - Set Out,,,,,,,
checkpoint,1.1 - Ensure that the latest revision of the relevant drawing is being used.,,,,,,,
label,Spec Reference/Special Conditions - NZS 3107,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
textbox,Verifying Document - Drawing Register,,,,,,,
checkpoint,1.2 - Confirm existing and proposed drainage locations,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
textbox,Verifying Document - Survey Layout; Drawing:,,,,,,,
section,WW2.0 - Wastewater,,,,,,,
checkpoint,2.1 - Complete council Kick-off meeting,,,,,,,
label,Acceptance Criteria - HP,,,,,,,
label,Verifying Document - Council inspection report,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.2 - All wastewater pipes and manholes shall be placed in accordance with surveyor's layout and locations given in design drawings.,,,,,,,
label,Spec Reference/Special Conditions - NZA/AS 1260,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,"Verifying Document - M&P drainage long section sheet, M&P manhole sheet",,,,,,,
checkpoint,"2.3 - Wastewater trench should be excavated to design levels given in drawings. Tolerances given are -0mm, +50mm for line and -50mm, +0mm for level. Trench to be benched or battered when depth exceed 1.2m. Trench width to be dependant on pipe diameter and trench depth. Use trench shield if battered cannot be achieve.",,,,,,,
label,Spec Reference/Special Conditions - Drawing C-C401 and C-C402,,,,,,,
label,Acceptance Criteria - HP,,,,,,,
label,"Verifying Document - M&P drainage long section sheet, M&P manhole sheet",,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.4 - IF rock is encountered levels and photos are to be taken. Geotech must inspect rock prior to any break out. Levels and photos must be taken post-breakout.,,,,,,,
label,Acceptance Criteria - HP,,,,,,,
label,Verifying Document - Geotech signoff,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
checkpoint,2.5 - Breakout to commence only once Client have issued a site instruction,,,,,,,
label,Acceptance Criteria - WP,,,,,,,
label,Verifying Document - H&R Site Instruction,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
section,WW3.0 - Wastewater Installation,,,,,,,
checkpoint,3.1 - All manholes shall be installed with accordance to locations shown on civil drawings. Any variations to be approved by Client prior to installation.,,,,,,,
label,Spec Reference/Special Conditions - Drawing C-C401 and C-C402,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document -  Survey Layout,,,,,,,
checkpoint,3.2 - Wastewater mains and downpipes to be laid out in accordance with design drawings. Any Variations to be approved by Client before installation.,,,,,,,
label,Spec Reference/Special Conditions - Drawing C-C401 and C-C402,,,,,,,
label,Acceptance Criteria - HP,,,,,,,
label,Verifying Document - Survey Layout,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,3.3 - Pipes shall be laid true to alignment and with inverts true to grade. All manhole connections shall be in accordance with civil engineering specifications and Auckland Council standard drawings.,,,,,,,
label,Spec Reference/Special Conditions - WWCoP DWG No.,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
textbox,"Verifying Document - M&P Long Section Sheet, M&P Manhole Check Sheets: Drawing:",,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
checkpoint,3.4 - M&P Drainage long section and Manhole sheets to be completed.,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,"Verifying Document - M&P drainage long section sheet, M&P manhole sheet",,,,,,,
checkpoint,3.5 - Pipes shall be bedded on 100mm minimum depth of approved fine granular material.,,,,,,,
label,Spec Reference/Special Conditions - NZS 2566 Part 2: 2002,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,"Verifying Document -  M&P Long Section Sheet, M&P Manhole Check Sheets",,,,,,,
checkpoint,"3.6 - Lower surface to 1/4 of the pipe diameter shall be on the compacted material. From this point up to 300mm above the crown of the pipe, selected filling material (with 20mm maximum partial size) shall be rammed & tamped in layers of no more than 150mm depth.",,,,,,,
label,Spec Reference/Special Conditions - NZS 2566 Part 2: 2002,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
