type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-01-009 - Culvert,,,,,,ITP-01-009 - Culvert REV3
section,1 - Preliminary Works,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,
label,– using the correct and complete set of drawings,,,,,,
label,– all drawings are the latest revision,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,– – – – – – – – –,,,,,,
label,HP*,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"All necessary measures and controls are being implemented, that is:",,,,,,
label,"• OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: ,,,,,,
label,"OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,– – – – – – – – –,,,,,,
label,HP*,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,1.3 Precast Materials Inspection,,,,,,
label,FREQUENCY: Each Delivery,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: Precast materials have been inspected and fit for purpose and free of defects,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: 619.08,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ,,,,,,
label,• This ITP signed,,,,,,
label,• Receival and Inspection Checklist,,,,,,
label,– – – – – – – – –,,,,,,
label,IP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,1.4 Precast Pipe & Culvert Compliance,,,,,,
label,FREQUENCY: Prior to Commencing,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: Precast Reinforced Concrete Box Culverts to comply with requirements of VicRoads Section 619.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: VicRoads Spec.,,,,,,
label,• Cl.619,,,,,,
label,• 701.04,,,,,,
label,• 701.05,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Document review & Site inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ,,,,,,
label,• Receival & Inspection Checklist,,,,,,
label,• Manufacturer cetificate or accreditation,,,,,,
label,– – – – – – – – –,,,,,,
label,IP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,1.5 Bedding material classification,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,Nominated material shall be free from perishable matter and conform with the requirements below:,,,,,,
label,• 100% passing 19mm sieve.,,,,,,
label,• 5%-40% passing 0.075mm.,,,,,,
label,• PI = 20 max.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: ,,,,,,
label,• 701.16,,,,,,
label,• Table 701.091,,,,,,
label,• Table 701.092,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: Test Reports from supplier,,,,,,
label,– – – – – – – – –,,,,,,
label,TP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,1.6 Backfill material Classification,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,Nominated material shall be free from perishable matter and conform with the requirements below:,,,,,,
label,• 100% passing 37.5mm sieve.,,,,,,
label,• 5%-40% passing 0.075mm sieve.,,,,,,
label,• PI = 20 max.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: ,,,,,,
label,• 701.19,,,,,,
label,• Table 701.091,,,,,,
label,• Table 701.092,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: Test Reports from supplier,,,,,,
label,– – – – – – – – –,,,,,,
label,TP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,1.7 Mortar material classification,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• Cementituous grouts shall be minimum Type C class dual shinkage compensating, with a minimum 28 day compressive strength of not less than 40 Mpa. Only whole bags of material shall be used.",,,,,,
label,"• Test certificates, material data sheets and health and safety data sheets shall be available for all materials.",,,,,,
label,• The mortar and grout applications shall be cured in accordance with the requirements of clause 610.23.,,,,,,
label,• Mortars and grouts shall be sampled and tested in accordance with the requirements of clause 610.28.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: 610.33,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: Test Reports from supplier,,,,,,
label,– – – – – – – – –,,,,,,
label,TP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
section,2 - Construction Works,,,,,,
checkpoint,2.1 Excavation Permit,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• An excavation permit must be issued prior to any excavation commencing.,,,,,,
label,• Plant and equipment shall be appropriate for the task.,,,,,,
label,• Excavation operations shall not disturb areas outside the limit of excavation.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: Excavation permit,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,– – – – – – – – –,,,,,,
label,HP*,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,2.2 Review,,,,,,
label,FREQUENCY: Prior to construction,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,Culvert construction shall not commence until the Contractor’s construction quality procedure and inspection and test plan(s) addressing all requirements of this section have been reviewed by the Superintendent.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: 626.02,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,– – – – – – – – –,,,,,,
label,HP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,
label,– – – – – – – – –,,,,,,
text,CLIENT:,,,,,,
text,DATE:,,,,,,
holdpoint,HOLD POINT AUTHORITY,,,,,,
checkpoint,2.3 Diversion of Water,,,,,,
label,FREQUENCY: Prior to construction,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,Culvert construction shall not commence until water flow has been diverted to the satisfaction of the Superintendent. Pumping options shall not be used.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: 626.04,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,– – – – – – – – –,,,,,,
label,IP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,2.4 Conformity with Drawings,,,,,,
label,FREQUENCY: Prior to excavation,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,Prior to commencement of excavation for the culverts the Contractor shall confirm the position of all culverts with the Superintendent.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: 701.10,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,– – – – – – – – –,,,,,,
label,HP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,
label,– – – – – – – – –,,,,,,
text,CLIENT:,,,,,,
text,DATE:,,,,,,
holdpoint,HOLD POINT AUTHORITY,,,,,,
checkpoint,2.5 Tolerances For Placement,,,,,,
label,FREQUENCY: Prior to Backfilling,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"The culvert shall be constructed in the location, to the alignment, cross sectional shape, dimensions and levels shown on the drawings with the following tolerances:",,,,,,
label,• Grade: 5 mm in 5 m (1 in 1000),,,,,,
label,• Overall plan position: 50 mm,,,,,,
label,• Gap between adjacent units: 12 mm maximum,,,,,,
label,• Step at joint between adjacent units: 12 mm maximum horizontal or vertical.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: Drawings 626.03,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,– – – – – – – – –,,,,,,
label,IP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Foreman,,,,,,
label,– – – – – – – – –,,,,,,
text,DATE:,,,,,,
checkpoint,2.6 Foundation Inspection,,,,,,
label,FREQUENCY: Prior to Bedding,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• Bedding for the cast-in-place concrete base slab shall consist of a compacted layer of 20 mm Class 3 crushed rock, of not less than 150 mm compacted thickness.",,,,,,
label,"• Where shown on the drawings, this material shall be placed on 40 mm Class 3 crushed rock spread in layers not exceeding 150 mm compacted thickness and compacted to achieve the required bearing pressure specified on the drawings.",,,,,,
label,• No bedding material shall be placed until the foundation or foundation materials have been inspected and approved by the Superintendent.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: Drawings,,,,,,
label,• 812,,,,,,
label,• 626.06,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,– – – – – – – – –,,,,,,
label,HP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,
label,– – – – – – – – –,,,,,,
text,CLIENT:,,,,,,
text,DATE:,,,,,,
holdpoint,HOLD POINT AUTHORITY,,,,,,
checkpoint,2.7 Cast in Place Blinding Concrete,,,,,,
label,FREQUENCY: Prior to construction of blinding slab,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,All cast?in?place concrete for culvert construction shall comply with the drawings and Section 610. Construction of the concrete blinding shall not commence until the bedding has been approved by the Superintendent.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: Drawings,,,,,,
label,• 610,,,,,,
label,• 611,,,,,,
label,• 626.07,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,– – – – – – – – –,,,,,,
label,HP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,
label,– – – – – – – – –,,,,,,
text,CLIENT:,,,,,,
text,DATE:,,,,,,
holdpoint,HOLD POINT AUTHORITY,,,,,,
checkpoint,2.8 Cast in Place Structural Concrete,,,,,,
label,FREQUENCY: Prior to construction of concrete base slab,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• All cast?in?place concrete for culvert construction shall comply with the drawings and Section 610. Steel reinforcement shall comply with the drawings and Section 611.,,,,,,
label,• Construction of the concrete base slab shall not commence until the pre-pour checklist and the reinforcement and form levels has been checked and approved by the Superintendent.,,,,,,
label,• Load Batch Traceability checklist shall be completed during pouring of structural concrete,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: Drawings,,,,,,
label,• 610,,,,,,
label,• 611,,,,,,
label,• 626.07,,,,,,
label,• Pre Pour Checklist,,,,,,
label,• Load Batch Traceability,,,,,,
label,– – – – – – – – –,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,– – – – – – – – –,,,,,,
label,RECORD OF CONFORMITY: ,,,,,,
label,• ITP Signed,,,,,,
label,• Completion of Pre-Pour Checklist & Load Batch Traceability Checklist,,,,,,
label,– – – – – – – – –,,,,,,
label,HP,,,,,,
label,– – – – – – – – –,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,
label,– – – – – – – – –,,,,,,
text,CLIENT:,,,,,,
text,DATE:,,,,,,
holdpoint,HOLD POINT AUTHORITY,,,,,,
checkpoint,2.9 Placement of Crown Units,,,,,,
label,FREQUENCY: During Construction,,,,,,
label,– – – – – – – – –,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• Immediately prior to placing crown units, including link slab units, the surfaces of the bearing areas which support the crown units or link slab units shall be cleaned, wetted and then covered with a sufficiently stiff cementitious mortar to give a continuous finished thickness not less than 5 mm and not more than 10 mm after the crown units or link slab units have been placed.",,,,,,
label,• The cementitious mortar shall comply with Clause 610.32 and shall be mixed with only sufficient water to a moist dry-pack consistency that can be displaced to provide an even bearing.,,,,,,
label,"• Cast-in lift anchors shall be cut off flush with the concrete substrate, and recesses filled to the surface with shrinkage compensating proprietary polymer modified cementitious mortar in accordance with Section 689.",,,,,,
label,• All mortar joints shall be protected and cured in accordance with Section 610.,,,,,,
label,– – – – – – – – –,,,,,,
label,REFERENCE DOCUMENTS: Drawings,,,,,,
label,• 610,,,,,,
label,• 610.23,,,,,,
label,• 610.16,,,,,,
label,• 610.32,,,,,,
label,• 689,,,,,,
label,• 626.08,,,,,,
label,– – – – – – – – –,,,,,,
