"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Precast casting","",,,1,"Yes","Precast casting","568e856a-a78d-4a91-aa9d-b78b1c969476"
"checkpoint-group",,"","section","Authorised Documentation for commencement of new work is in place"
"checkpoint-status",,"","checkpoint","All 'preconstruction' authorisations & checks completed"
"checkpoint-group",,"","section","Concrete Mix Design and Approval"
"checkpoint-status",,"","checkpoint","Concrete Mix Design and Approval AS 1379"
"checkpoint-group",,"","section","Supply of Reinforcing Steel and Receipt"
"checkpoint-status",,"","checkpoint","Supply of Reinforcing Steel and Receipt AS 4671"
"checkpoint-status",,"","checkpoint","Supplier and Mill ACRS accredited"
"checkpoint-status",,"","checkpoint","Reo Bent to shop drawing schedule"
"checkpoint-group",,"","section","Approval of Shop Drawings"
"checkpoint-status",,"","checkpoint","Shop Drawings as per AFC Drawings"
"checkpoint-status",,"","checkpoint","Shop Drawings Approved - Lift Certificate"
"checkpoint-group",,"","section","Steel, Void Formers and Cast-in Fixings"
"checkpoint-status",,"","checkpoint","Pre-pour Inspection Checklist Complete, pour to proceed"
"checkpoint-group",,"","section","Pour Arrangement"
"checkpoint-status",,"","checkpoint","Confirm Pour with Supplier:"
"text","1c4db392-87dc-532d-a49c-ab818198c01e","","textbox","Product ID",,,
"text","a08d50be-b7c4-58ad-87cc-b67f7abd5a71","","textbox","Schedule/Time",,,
"label","64064e30-ba5a-553a-a3cd-2881ea8e8b2c","","note","Mix Type: 40mpa, High early, shrinkage limited - B80 ( delete as required)",,,
"checkpoint-group",,"","section","Concrete Placement"
"checkpoint-status",,"","checkpoint","Concrete and placement to AS3600"
"checkpoint-group",,"","section","Sampling and Testing"
"checkpoint-status",,"","checkpoint","Sampling Frequency to AS1012"
"checkpoint-group",,"","section","Stripping and demoulding"
"checkpoint-status",,"","checkpoint","Stripping strength >/= 15 MPA = what is shown on the drawing"
"checkpoint-status",,"","checkpoint","Lifting points in the correct locations"
"checkpoint-group",,"","section","Product Inspection, As-built Measurements, and Repairs (where required)"
"checkpoint-status",,"","checkpoint","As-built dimensions noted on manufacture drawing"
"checkpoint-status",,"","checkpoint","Finish complies with drawing- Post-pour Inspection Checklist Complete"
"checkpoint-group",,"","section","Identification, Handling and Storage"
"checkpoint-status",,"","checkpoint","Weight & ID written on each member"
"checkpoint-status",,"","checkpoint","Items adequately supported"
"checkpoint-status",,"","checkpoint","Dunnage and Lifting as shown on shop drawings"
"checkpoint-group",,"","section","Items Released for Delivery"
"checkpoint-status",,"","checkpoint","Concrete Transport Test Results Comply as specified- Concrete strength complies to minimum strength for lifting"
"checkpoint-status",,"","checkpoint","Relevant NCR and repair action records closed"
"checkpoint-group",,"","section","Final Documentation Review"
"checkpoint-status",,"","checkpoint","Concrete Transport Test Results Comply as specified"
"checkpoint-status",,"","checkpoint","All Manufacture and Delivery Dockets closed, signed and filed"
"checkpoint-status",,"","checkpoint","As a representative of Alpha Precast Pty Ltd I certify that the precast panels manufactured under the scope of this ITP conform in all respects with the standards and the requirements specified in the contract documents, and All necessary documentation proving conformance of the units manufactured under the scope of this ITP are attached herewith."
"holdpoint",,"","signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative"

"checklist-sectioned",,"","checklist","Precast Product Pre-Pour & Post-Pour Checklist","",,,604,"Yes","Precast Product Pre-Pour & Post-Pour Checklist","603be573-1214-417f-b8ed-f3c7234996e5"
"checkpoint-group",,"","section","Pre-Pour"
"checkpoint-status",,"","checkpoint","Current, approved & attached"
"text","ba0b964e-33b0-5f8c-8ddd-0f9d84c2acf9","","textbox","Production Actual Date",,,
"text","10ada595-0d9d-5abd-8c54-d7cc291d4fab","","textbox","Delivery Date",,,
"checkpoint-status",,"","checkpoint","Forms clean & release agent/oil applied"
"checkpoint-status",,"","checkpoint","Chamfers installed as per the drawings"
"checkpoint-status",,"","checkpoint","Drawing Dimensions within Tolerances"
"checkpoint-status",,"","checkpoint","Order Number recorded on manufacture drg."
"checkpoint-status",,"","checkpoint","Reo in accordance with drawings, within tolerance and marked on drawing"
"checkpoint-status",,"","checkpoint","E.g. Block outs, Drains, Bolts, Ferrules, Debonding, couplers, etc. Correct type, correctly located, secure and marked on drawing."
"holdpoint",,"","signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative"
"checkpoint-status",,"","checkpoint","Correct rating, length, location"
"checkpoint-status",,"","checkpoint","Void Formers, Location & correct installation"
"holdpoint",,"","signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative"
"checkpoint-status",,"","checkpoint","Pour arrangements agreed & equipment adequate."
"checkpoint-status",,"","checkpoint","Concrete mix selected as per approved mix design"
"checkpoint-status",,"","checkpoint","Unit ID has been placed on reo/lifter or embedded in concrete face/ edge."
"checkpoint-status",,"","checkpoint","All checks and hold points signed before concrete may be placed."
"holdpoint",,"","signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative"
"checkpoint-group",,"","section","Post Pour"
"checkpoint-status",,"","checkpoint","Strength achieved - Lifting strength at least 15 Mpa"
"holdpoint",,"","signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative"
"checkpoint-status",,"","checkpoint","Membrane curing - if required, coating as per specification CONCURE 99A REMOVAL BY OTHERS"
"checkpoint-status",,"","checkpoint","Embedded items alignment and position correct and marked on drawing"
"checkpoint-status",,"","checkpoint","NCR raised and closed as required. All repairs completed"
"checkpoint-status",,"","checkpoint","Survey complete and dimensions marked up on shop drawing issued for construction."
"folder-normal",,"Not allowed as a child of checklist-sectioned.","folder-normal","NCR Forms"

"checklist-flat",,"","checklist","Site QA","",,,607,"Yes","Site QA","9288f485-0c82-41dd-877a-bf577d873be8"
"checkpoint-status",,"","checkpoint","Attach any relevant QA photos or documents"

"checklist-flat",,"","checklist","Site Photos","",,,0,"Yes","Site Photos","da641016-6dff-450e-b4d3-ce573d42d5b2"
"checkpoint-status",,"","checkpoint","Please add site photos and attach relevant documents"

"checklist-sectioned",,"","checklist","Pre Start Talk Record","",,,0,"Yes","Pre Start Talk Record","eff4e6d5-5236-4860-b105-71bb1fcf51f7"
"checkpoint-group",,"","section","Pre Start Talk Record"
"checkpoint-status",,"","checkpoint","Attach any relevant photos & documents"
"text","15c833ac-e17e-563d-9cd4-5d31be2eaf0c","","textbox","Date",,,
"text","75f7885c-854e-557d-8785-ffd92395436b","","textbox","Time",,,
"text","3342e62b-d4d2-548a-8082-75f39ff2f826","","textbox","Changes in daily tasks",,,
"label","ed7b5d24-f319-5231-9d42-fdc6efb05286","","note","Meeting Held at Chullora Plant",,,
"label","e51b565a-dd88-5357-ab46-af33a228c814","","note","Daily Task : Manufacture Precast Panels",,,
"checkpoint-group",,"","section","Safety Requirements"
"checkpoint-status",,"","checkpoint","PPE Must be mandatory worn"
"label","9a2514e0-7f3c-5591-9d13-bb50000bf7e4","","note","Clothing - HI VIS",,,
"label","ac95dbcd-3f72-52f6-87a9-b0f232451f27","","note","Shoes – Steel cap boots",,,
"label","2250bae7-3d42-518d-b414-bea12e1a73cb","","note","Safety glasses",,,
"label","25075412-be72-5af2-9de2-acca6a11a858","","note","Gloves",,,
"checkpoint-status",,"","checkpoint","PPE as required"
"label","37a42427-f20a-5204-99e3-12b9ff32e632","","note","Ear plugs",,,
"label","dfa619bf-799d-5f30-a2dc-b97752fbe3b8","","note","Barrier cream",,,
"label","645f7366-7bbb-57a3-a5bc-11654e13308e","","note","Double face shield when using Grinders",,,
"checkpoint-group",,"","section","Safety Checks"
"checkpoint-status",,"","checkpoint","Leads and electrical equipment to be check and tagged to be adhered to"
"checkpoint-status",,"","checkpoint","All exclusions zone are marked when working around crane."
"checkpoint-status",,"","checkpoint","Keep work area clean at all the times"
"checkpoint-status",,"","checkpoint","Environment"
"label","6d1daa90-80bc-5417-89f2-056765dc9cb1","","note","Rubbish to be placed in rubbish bins",,,
"label","ce1ddbb6-9c25-5d17-b1e7-cf42dcd5d800","","note","Metal waste to be place in recycling bin",,,
"label","88cf0d40-8db8-5c64-a7f3-476c3e43e75f","","note","Concrete waste to be placed in concrete recycling bin",,,
"label","e4512547-9892-5257-a1ce-d60741ac8283","","note","Keep work area clean around you, prior to making out next task",,,
"checkpoint-status",,"","checkpoint","If you see someone is at risk of an unsafe area advise them and help them make it more safe"
"checkpoint-status",,"","checkpoint","Crane operation by suitable qualified person"
"checkpoint-status",,"","checkpoint","Forklift operation by suitable qualified person"
"checkpoint-status",,"","checkpoint","Hot works, welding operation by suitable qualified person."
"checkpoint-group",,"","section","Issues to be covered"
"checkpoint-status",,"","checkpoint","Attach any relevant photos & documents"
"text","e7791899-9060-53ec-8dc6-615966cb584c","","textbox","Issues to be covered",,,
"checkpoint-group",,"","section","Other issues addressed"
"checkpoint-status",,"","checkpoint","Attach any relevant photos & documents"
"text","010c3000-c433-50de-a056-feb4b3af4703","","textbox","Other issues addressed",,,
"checkpoint-group",,"","section","Issues to be followed up"
"checkpoint-status",,"","checkpoint","Attach any relevant photos & documents"
"text","6f08afa7-eea2-5293-9d6e-5906b0d93d5a","","textbox","Issues to be followed up",,,
"checkpoint-group",,"","section","Sign Off"
"checkpoint-status",,"","checkpoint","Please sign off and add name"

"checklist-sectioned",,"","checklist","NCR Form","",,,0,"Yes","NCR Form","ffecacd1-5073-4706-a137-930ddd2aae44"
"checkpoint-group",,"","section","Description of Non-conformance"
"checkpoint-status",,"","checkpoint","Attach any relevant photos & documents"
"text","c57683de-c105-5410-b032-3f40254764e8","","textbox","Description of Non-conformance",,,
"label","d8db6b1a-de82-5d3f-a378-5173d03a210b","","note","Raised due to : (delete not applicable) Internal Audit / Customer Complaint / Normal Working",,,
"checkpoint-group",,"","section","Remedial Action"
"checkpoint-status",,"","checkpoint","Attach any relevant photos & documents"
"text","8a1bd088-ae3b-518b-ace2-1dadfa8aa644","","textbox","Remedial Action",,,
"text","32a3830c-47ae-5834-8d56-9bc0ba6af725","","textbox","Action by",,,
"text","930303c8-bd83-5eb4-bd60-b3981ae3bac6","","textbox","To be completed by",,,
"text","849151d9-b26c-57fc-8ef8-3e865c12841d","","textbox","Date",,,
"checkpoint-group",,"","section","Action to Prevent Recurrence"
"checkpoint-status",,"","checkpoint","Attach any relevant photos & documents"
"text","4c8dbe7c-0be8-53e3-964c-4553c327b6b1","","textbox","Action to Prevent Recurrence",,,
"text","f94818de-b7da-5acd-bf8f-34088fbaa7da","","textbox","Action by",,,
"text","84d96aa9-82d5-5e82-b9bc-4d32bb5c6d87","","textbox","To be completed by",,,
"text","b1addb14-c773-5fc3-9ece-88f5e363af22","","textbox","Date",,,
"checkpoint-group",,"","section","Corrective Action Completed"
"checkpoint-status",,"","checkpoint","Attach any relevant photos & documents"
