Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITP-008 - Line Marking,itp,,,,Yes,ITP-008 - Line Marking,1de5882a-7dde-4618-bf1c-3daf1cf0a34e
checkpoint-group,,,section,1 - Preliminary Works,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Line marking Conformance,,,,,,,
label,6decc52f-f238-5406-ab45-b16481be0a0b,,note,FREQUENCY: Prior to commencing any activity,,,,,,,
label,7c288dfd-04f6-552e-b391-cad67fc8e389,,note,SPECIFICATION REFERENCE: 721.A05,,,,,,,
label,0eed24db-71c4-56d9-8c7a-215ae2ec8619,,note,ACCEPTANCE CRITERIA: Materials to be used conform with speciﬁcation,,,,,,,
label,fa4c2060-243b-501c-8e2f-27a76b3071ef,,note,METHOD: Record Review,,,,,,,
label,6433e9d9-b4ff-5fb3-90fa-e39d594a5687,,note,RECORDS: Material sheet,,,,,,,
label,abe5d130-c2eb-59cf-932e-10707b24b6f6,,note,"RESPONSIBILITY: IP - Contractor Representative, WP - SWA Representative",,,,,,,
date,a6bb2cbf-0d23-52b0-b090-753f9c10c343,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Site preparation,,,,,,,
label,d18fc51f-9df8-57ee-b89e-384f6558a56e,,note,FREQUENCY: Prior to commencing any activity,,,,,,,
label,d66cd9af-99fe-503e-b88f-bec56f029177,,note,SPECIFICATION REFERENCE: 721.A06,,,,,,,
label,c4e4e470-6b2e-5cbb-b3a3-fb2a6752d2b4,,note,"ACCEPTANCE CRITERIA: Removal of any existing unsound, obsolete or redundant pavement markings. Removal of any foreign material or debris.",,,,,,,
label,94a82f71-9f08-575c-9f6c-bdbbbe4ed1bd,,note,METHOD: Visual and photos,,,,,,,
label,b39132fc-055b-52d3-8708-1e0fd0fa57a5,,note,RECORDS: Photos,,,,,,,
label,c9307376-374c-5ff1-b4c2-6f24de01fc24,,note,"RESPONSIBILITY: IP - Contractor Representative, WP - SWA Representative",,,,,,,
date,14672bcf-16ca-5aa0-a5d7-8cfe11bb7f1c,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.3 - Set-out of Pavement Markings,,,,,,,
label,7bde258e-74c2-5c81-bf6b-35ad7ddc6081,,note,FREQUENCY: Prior to commencing any activity,,,,,,,
label,de495b17-2a23-56c0-ad33-f7afc9581f62,,note,SPECIFICATION REFERENCE: 721.A09,,,,,,,
label,6e1c40b2-5fcd-51d6-b2b3-7fb4bff75f4c,,note,ACCEPTANCE CRITERIA: Pavement markings to set-out in accordance with IFC Drawings,,,,,,,
label,29c9a0d7-fe06-53d9-a7d2-a1303ed045e4,,note,METHOD: Visual and photos,,,,,,,
label,c558960a-0248-57f7-90b1-384e21ba49ad,,note,RECORDS: Photos,,,,,,,
label,f1b399a1-dea7-51e6-87f2-19eb06a93111,,note,"RESPONSIBILITY: IP - Contractor Representative, HP - SWA Representative",,,,,,,
date,08893043-6dba-527a-9b46-af7ef49a05f5,,date,Date Completed:,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-group,,,section,2 - Installation,,,,,,,
checkpoint-status,,,checkpoint,2.1 - Line marking Installation,,,,,,,
label,c216f09e-e64f-5289-90ff-ea17db6088ce,,note,FREQUENCY: During Construction,,,,,,,
label,7b41ef96-e45e-5b58-8eba-c45bf7e440a0,,note,SPECIFICATION REFERENCE: 721.E01,,,,,,,
label,1fbb8408-bf5f-5a16-a62c-f142b6eaf5bb,,note,ACCEPTANCE CRITERIA: Line marking installed as per IFC Drawings,,,,,,,
label,c7f74a36-d531-5906-8184-1de2656be786,,note,METHOD: Visual and photos,,,,,,,
label,2de447ee-5a6f-56df-822b-09690da6d889,,note,RECORDS: Photos,,,,,,,
label,83888801-2031-57f3-9d6e-cf2df5ddddfa,,note,"RESPONSIBILITY: IP - Contractor Representative, WP - SWA Representative",,,,,,,
date,ecf7e8c7-cd15-594e-b258-61d9a4262581,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,2.2 - Glass bead Install,,,,,,,
label,5455461d-d578-5fef-9098-a807025a435f,,note,FREQUENCY: During line marking works,,,,,,,
label,129c5718-be6b-5fc0-91c6-c9e6c29be098,,note,SPECIFICATION REFERENCE: 721.E01,,,,,,,
label,ce56130a-5110-595a-aec7-42c6ca9abcef,,note,ACCEPTANCE CRITERIA: Glass beads sprinkled/sprayed on to line marking while in a ﬂuid state to ensure embedment. Glass beads to have uniform distribution.,,,,,,,
label,351b2f21-f74a-5d7f-b7a2-9715036c0f93,,note,METHOD: Visual and photos,,,,,,,
label,e9e028e9-191f-54b7-80e9-a5bf175842e5,,note,RECORDS: Photos,,,,,,,
label,6d897b20-0225-53cb-9378-5dd5cfdc8b15,,note,"RESPONSIBILITY: IP - Contractor Representative, WP - SWA Representative",,,,,,,
date,66e6e253-8acf-59ac-ae0d-5e39d27d0b8f,,date,Date Completed:,,,,,,,
checkpoint-group,,,section,3 - Compliance,,,,,,,
checkpoint-status,,,checkpoint,3.1 - Completion Inspection,,,,,,,
label,a78cba1d-391d-5576-b565-d7c818c9ae63,,note,FREQUENCY: Upon Construction,,,,,,,
label,eca57be0-f036-5a9c-bdf8-e25656d8747b,,note,SPECIFICATION REFERENCE: 721.E01,,,,,,,
label,c016ebed-7ed6-50d5-901b-0940617d2880,,note,"ACCEPTANCE CRITERIA: Completed marking shall be uniform in appearance, texture, width and thickness and the surface shall be free from blister, air bubbles, tears, lumps, streats, overlaps, unbeaded areas, tyre marks or other defects.",,,,,,,
label,d3cc0d09-3bbe-5fda-a526-1c56c0b925f3,,note,"○ Edges and cuts-oﬀs shall be neat and sharp, and there shall be no visible run-oﬀ, overspray, dribbles,splash or spiliage on to the surrounding area, or on to parked or passing vehicles",,,,,,,
label,89a29f29-226a-5cf8-a981-41a43db99235,,note,METHOD: Visual and photos,,,,,,,
label,e7353a58-a06a-51aa-8a5e-2b88791f02b0,,note,RECORDS: Photos,,,,,,,
label,2139db14-7aa0-5b72-8de0-a3783d940be8,,note,"RESPONSIBILITY: IP - Contractor Representative, WP - SWA Representative",,,,,,,
date,453e1ff4-6428-5952-a42b-9d525c515a66,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,Final Inspection,,,,,,,
label,5d9c743b-b1d0-566a-9dda-72569b99b130,,note,The signature below veriﬁes that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and veriﬁes lot compliance with speciﬁcations.,,,,,,,
text,2275156b-b27e-564c-83c7-e53642e4cd9e,,textbox,Print Name:,,,,,,,
text,6b1dd9bd-aca6-522f-9252-6caa596d6f13,,textbox,Position:,,,,,,,
date,3320fbd0-ce9f-544f-b805-702c0f697824,,date,Date:,,,,,,,
holdpoint,,,signoff,Sign ITP,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,ITP-045 - General Concrete Paving,itp,,,,Yes,ITP-045 - General Concrete Paving,31e44898-df83-4487-b1cc-5d63c9e2acd3
checkpoint-group,,,section,1 - Preliminary Works,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Check for correct documentation,,,,,,,
label,eee305db-0ad2-5699-b288-4788c2b43125,,note,FREQUENCY: Prior to commencing any activity,,,,,,,
label,c8d7bea0-57cc-583c-9fd9-b621043824cf,,note,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,
label,6b9c67dd-4cb9-5f4b-9744-4e7527ee10ca,,note,– using the correct and complete set of drawings,,,,,,,
label,3efe8d84-93fb-583e-bc2b-451f4118c0b7,,note,– all drawings are the latest revision,,,,,,,
label,31b372e6-c70b-5e8e-b17b-8f237045cce6,,note,REFERENCE DOCUMENTS: IFC Drawings,,,,,,,
label,38ee64f2-e227-5668-bfab-9ec0daf653ba,,note,METHOD: Visual Inspection,,,,,,,
label,7f692d85-cf72-5493-8c74-aaef275660b4,,note,RECORD: Signed ITP,,,,,,,
label,45436503-1205-5db6-96ee-9a9e0dfc19a0,,note,IHP,,,,,,,
label,fdd44d80-f5cd-5032-bfb5-8f806677d98e,,note,RESPONSIBILITY: SWA Project Manager,,,,,,,
date,8f7436cd-24d0-54e5-af47-eaeee43eef71,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,9f91c3b5-48be-5d37-85a0-8256be9ca02d,,note,FREQUENCY: Prior to commencing any activity,,,,,,,
label,93c0e39a-a5f8-5024-8170-a9a032969438,,note,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: EMP, TMP & SWMS.",,,,,,,
label,0d4b03c9-0adb-53ab-befb-105153d6be76,,note,"REFERENCE DOCUMENTS: EMP, TMP & SWMS",,,,,,,
label,03b7fbd0-c5c4-5500-a36e-404816c634db,,note,METHOD: Visual Inspection,,,,,,,
label,0e717617-a77c-522a-8569-c6d075d69eab,,note,RECORD: Signed ITP,,,,,,,
