Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,CHECK-006 Daily Prestart,,,,,Yes,CHECK-006 Daily Prestart,beb07143-3243-4983-bf1f-2319e16d1748
checkpoint-status,,,checkpoint,Details:,,,,,,,
date,c67a5ad6-470a-5e2f-997a-f5f60b5e37f6,,date,DATE:,,,,,,,
text,be60c24b-9584-50b3-85e7-c97aac850d9f,,textbox,TIME:,,,,,,,
text,5309490c-3518-5494-8898-6b41003721aa,,textbox,SUPERVISOR NAME:,,,,,,,
checkpoint-status,,,checkpoint,Issues,,,,,,,
button,29d3d625-f08c-54b1-bf3c-b22dfa3fbd75,,button,"Are there any issues arriving from yesterday? If YES, detail in comments below.","Yes,No",,,,,,
label,88bc1641-daee-577f-b7e3-efc84c9a3236,,note,NOTE: If this requires a change to the SWMS then please ensure this is captured and relevant personnel inducted.,,,,,,,
checkpoint-status,,,checkpoint,PLANNED WORK ACTIVITIES / TASKS,,,,,,,
text,89e3b170-750e-51d8-a682-a426806358d3,,textbox,ACTIVITY / TASK,,Specify the daily work task/s:,,,,,
label,63009163-b71f-5d74-88ab-182d0339fbec,,note,SWMS that relate to today's task/s,,,,,,,
boolean,3217cd42-d7b4-5c06-8925-f508bd3b2eb4,,tickbox,001 – Working with elevated work platforms,,,,,,,
boolean,4e6ff252-595a-527a-99b7-8b0d317de7fb,,tickbox,002 – Wiring Rough In Minor,,,,,,,
boolean,cd7e73e3-d703-52b7-9d32-c59cb15791e0,,tickbox,003 – Fit off fire alarm system,,,,,,,
boolean,b8ad95df-8b35-52b0-9faa-5efb930c096d,,tickbox,006 – Installation of pipe and fittings,,,,,,,
boolean,2fc333ec-8649-5094-9bac-e7db22722260,,tickbox,007 – Manual handling,,,,,,,
boolean,793477a1-ebab-528d-ac0f-4cf5e41a28fa,,tickbox,009 – Pressure testing of pipework,,,,,,,
boolean,abf682f7-668c-584c-add3-69603f01ffe9,,tickbox,051 – Using platform ladders,,,,,,,
boolean,aab532fe-44ab-58ce-84b2-320c641c1eca,,tickbox,060 – Inhalation of Respirable Crystalline Silica,,,,,,,
boolean,55efd7fe-fc29-5217-af4c-3858f7a3124e,,tickbox,061 – Working in Major Area of Concern,,,,,,,
boolean,774a66c3-3fea-5200-a769-32e4e0d72e01,,tickbox,Task-specific Safe Work Procedure,,,,,,,
checkpoint-status,,,checkpoint,Is a SWMS in place for ALL high-risk construction work and work procedures in place for all other works?,,,,,,,
label,018251a3-fdc4-5187-821b-085ee9060fc3,,note,"IF NO, STOP AND DEVELOP!",,,,,,,
checkpoint-status,,,checkpoint,Are you subcontracting out any works today and will you be interacting with other trades?,,,,,,,
text,95fe8c17-73e5-5a12-84ab-0e88db6ce7aa,,textbox,"If YES, please list",,,,,,,
checkpoint-status,,,checkpoint,Permits,,,,,,,
button,ccbee4d0-b0fc-50f9-aba7-187627b00d3a,,button,Isolation Permit,"Yes, No",,,,,,
button,e9e5dd68-707a-5644-8f38-af984c59f3e6,,button,"Have conditions changed since permit approval? If YES, please note changes below.","Yes, No",,,,,,
button,498988e2-fa90-543d-abe2-62bbc0b59d3d,,button,Hot Works,"Yes,No",,,,,,
button,49f83c80-5eec-5445-acf1-c5c9e01af072,,button,Permit to cut or drill,"Yes,No",,,,,,
button,26129dde-acee-57f3-b54c-c083077e591c,,button,MAC Permit,"Yes,No",,,,,,
label,1d20b088-7c9c-5436-8f27-c1ecd33f79fd,,note,"Please list Permit numbers with description below, and upload photo/ attach file if available.",,,,,,,
checkpoint-status,,,checkpoint,Environmental Risk,,,,,,,
label,d043a4ae-8752-53fc-bcd7-920e72521388,,note,"What controls are in place to manage environmental risk on site, specific for today; e.g. Wash out areas, maintenance of sediment fences and drains, monitoring of dust?",,,,,,,
boolean,be468b16-df19-537b-854e-46bbd3df7b89,,tickbox,Clean up the general area,,,,,,,
boolean,03b3f67c-e939-50e1-8cb2-87e19dbe9fd7,,tickbox,M-Class vacuum,,,,,,,
