type,name,values,prefix,postfix,usage count,user addable,template name
checklist,"KA-FRM-076 - CFA, CSP and Displacement Pile Record",,,,,,
section,Pile Drilling Sequence,,,,,,
checkpoint,Attach any relevant photos tag details / documents,,,,,,
text,Platform Level (RLm),,,,,,
text,Dia. (mm),,,,,,
text,Conc. Grade (MPa),,,,,,
text,Drill Depth (m),,,,,,
text,Socket Length (m),,,,,,
text,Top of Concrete (RL m),,,,,,
text,Concrete Volume (m3),,,,,,
section,Reinforcement,,,,,,
checkpoint,Cage - Attach any relevant photos & documents,,,,,,
text,Top of Cage (RL m),,,,,,
text,Bars xNyy,,,,,,
text,Spiral Size (mm),,,,,,
text,Spiral Pitch (mm),,,,,,
text,Length (m),,,,,,
checkpoint,Bundled Bars - Attach any relevant photos & documents,,,,,,
text,Bars xNyy,,,,,,
text,Length (m),,,,,,
text,Verticality mm / m,,,,,,
text,Offsets mm / direction,,,,,,
checkpoint,Concrete Test (Nominal Location),,,,,,
checkpoint,Work Completed,,,,,,
signoff,Checked & Approved by Keller / Client,,,,,,
,,,,,,,
checklist-flat,Pile Schedule,,,,,,
checkpoint,Attach piling schedule,,,,,,
,,,,,,,
checklist-flat,Daily Pile Record,,,,,,
checkpoint,Attach daily pile record,,,,,,
