"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"9f010e80-df25-5b5b-a903-6e9b4f217664/3","checklist","02.01 - Traffic Management","itp","02.01 - Traffic Management",,4,"c5ca4eb2-c3a3-4a2c-94ea-ca7ebd7dc2b6"
"8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,,
"22f46605-abf2-5042-8ed0-8e0e9243e450","checkpoint","The Contractor's Nominated Traffic Officer submitted to the Administrator and meets the requirements as specified",,,,,
"2eac1ff7-51f5-52ef-a9a2-2d81b08bda9a","note","Acceptance Criteria & Frequency (Project Specific) - Accreditation Supplied to Administrator",,,,,
"b3409669-0534-5917-a9b4-edacd63c32c6","note","Check Item - Check Item",,,,,
"88090e52-6a21-535b-868d-9367d7a36901","note","Reference - MRTS02 Cl. 5.2",,,,,
"42f59f71-5d9f-58ba-a29c-be7dae002798","textbox","Submitted with TMP",,,"SE/PE/WS/SS (Submitted with TMP __/__/____)",,
"2c294e3e-9ea2-5d25-8e60-05bcfa2a4984","checkpoint","No traffic rearrangements shall be carried out until after the Administrator has advised the Contractor that the submitted, and amended as directed, TMP is approved and suitable for use.",,,,,
"cd880b4f-1647-53ea-afee-461485db37eb","note","Acceptance Criteria & Frequency (Project Specific) - Approval via Contract Notice - Per NTO",,,,,
"6dbea37b-afc9-51d8-9293-081afe933f84","note","Check Item - Hold Point 1",,,,,
"e13548c3-5f35-5dd0-9301-c7206d91a76d","note","Reference - MRTS02 Cl. 5.3",,,,,
"69359347-b7be-5097-8311-ec732c6d5972","signoff","HOLD POINT",,,,,
"1c0d051d-0ce9-5321-a506-90b114803e9a","checkpoint","All traffic control devices inspected and records kept in accordance with the specification",,,,,
"ab4d03bd-96d3-58ac-a254-1b76c65160b0","note","Acceptance Criteria & Frequency (Project Specific) - Site Records - Daily",,,,,
"f65a86a1-f9a1-5e32-af7e-c2997ef50556","note","Check Item - Check Item",,,,,
"53f13cbb-d64b-51dd-94ce-2648d69fa94e","note","Reference - MRTS02 Cl. 5.6.4",,,,,
