Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,INF-HSEQ CC0398-ITP-035 Concrete Pile Cropping Rev A,itp,,,,Yes,INF-HSEQ CC0398-ITP-035 Concrete Pile Cropping Rev A,4c4a6751-f535-4b4a-a697-a5d955c6f6ee
checkpoint-group,,,section,1.0 Preliminaries,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Starter Bars,,,,,,,
label,8ae24b3d-abce-5ec3-a865-da3d22f551ae,,note,Acceptance criteria - Are starter bars (if exposed) in suitable condition:,,,,,,,
label,26aae61d-2e11-5bc2-8468-d6ce6b5c6b60,,note,– Straight,,,,,,,
label,012b3866-40be-52a2-8ae8-c5bba30a2dfa,,note,– Free from excessive rust,,,,,,,
label,da809df4-11ed-55ca-9580-ad82b8752848,,note,– Correct height projections,,,,,,,
button,f747c67d-98e0-5e95-b947-4f033c769e31,,button,Acceptance,"Yes,No,N/A",,,,,,
label,b648de6a-d547-58ea-aa33-9dc2bb839aab,,note,Frequency - Once per Pile,,,,,,,
label,8bf1e468-0fd0-5880-873b-68e44c04f331,,note,Key - S,,,,,,,
checkpoint-group,,,section,2.0 Pile Cropping,,,,,,,
checkpoint-status,,,checkpoint,2.1 - Set out,,,,,,,
label,547f3e8a-9c95-53c6-9279-ec3ac70702f9,,note,Ref docs - DWG No. GRN-92002-030002 – 10,,,,,,,
label,7a97ffcd-c497-5834-ab89-9a8989418304,,note,Acceptance criteria - Pile cut off has been marked by survey,,,,,,,
button,16891ff0-f0d8-5aca-a0b4-ea99bd4bdea6,,button,Acceptance,"Yes,No,N/A",,,,,,
label,32415fad-52df-55de-9551-5d7437b240d9,,note,Frequency - Once per pile,,,,,,,
label,ea87b81d-777d-5230-beec-105541b3cec9,,note,Key - W,,,,,,,
checkpoint-status,,,checkpoint,2.2 - Pre-Cutting (if required),,,,,,,
label,e49d1463-e486-50ab-9dcd-8ba4792b90cb,,note,Acceptance criteria - Has the pile been pre-cut along survey marked level i.e. ring cut method,,,,,,,
button,87296c93-4e49-505e-837e-62f45d55a68a,,button,Acceptance,"Yes,No,N/A",,,,,,
label,6f185c69-5e93-501e-b2a8-f79cc06c5f79,,note,Frequency - Once per pile,,,,,,,
label,00abd880-eecb-5802-9f7e-6875a3e1f36f,,note,Key - S,,,,,,,
checkpoint-status,,,checkpoint,2.3 - Irregular Concrete,,,,,,,
label,764a1a55-27f2-5386-9703-ac4da874dcc8,,note,Acceptance criteria - Large uneven/jagged concrete sections to be removed to create flat concrete cut off level,,,,,,,
label,d90861ba-1252-5b52-98d7-e507ecc8f546,,note,Frequency - Once per pile,,,,,,,
label,10c8b0f0-c2ca-5cac-8a90-7fb2aad3a8dc,,note,Key - S,,,,,,,
checkpoint-group,,,section,3.0 Conformance check,,,,,,,
checkpoint-status,,,checkpoint,3.1 - Tolerance,,,,,,,
label,a730d33a-9f35-5641-bde1-b78330e193fa,,note,"Ref docs - DWG No. GRN-92002-030002 – 10, As per civil (235929) drawings",,,,,,,
label,a4970c45-9438-592d-b7aa-d90ca2f68587,,note,Acceptance criteria - Survey to check actual pile cut off level is within +-+-25mm of cut off level.,,,,,,,
button,e469f67c-a8e9-53ff-bcad-9e7658341987,,button,Acceptance,"Yes,No,N/A",,,,,,
label,1beded09-da3b-5934-9a83-5b8f9e0da0e0,,note,Frequency - Once per pile,,,,,,,
label,94c247b9-392e-570c-b7ca-c0cb7b147bc4,,note,Key - S,,,,,,,
checkpoint-status,,,checkpoint,3.2 - As Builts,,,,,,,
label,8fe34c38-2987-583d-9455-7320780f7cba,,note,Acceptance criteria - Survey to pick up cut off levels for as-builts,,,,,,,
button,69d2f9bd-cbaa-5645-9baa-4cfcb2c102f5,,button,Acceptance,"Yes,No,N/A",,,,,,
label,b57b76f9-0680-5eb7-94a2-6e5c4eb6ff82,,note,Frequency - Once per pile,,,,,,,
label,eb59b1ea-608a-5ad2-ac26-b338b34c4cd4,,note,Key - S,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,INF-HSEQ CC0398-ITP-002 Bulk Earthworks REV D,itp,,,,Yes,INF-HSEQ CC0398-ITP-002 Bulk Earthworks REV D,c49b5c58-0a77-4f97-93e4-48886035b4bf
checkpoint-group,,,section,1.0 Preliminaries,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Determine lot size,,,,,,,
label,17c2ed7f-6649-5816-b0d9-c9f08c804f2d,,note,Acceptance criteria - What is the lot size?,,,,,,,
text,939eeafe-eea4-5169-8369-1b238759f0fb,,textbox,Acceptance,,,m2,,,,
label,d7856abb-22da-55e1-ac94-131e27f59581,,note,Key - S,,,,,,,
label,3f5c9f41-ba36-59f3-aa3e-d7d953263178,,note,MDR/VIVA Key - S,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Survey set-out,,,,,,,
label,95c23751-464a-5c23-8c42-6c4475203c53,,note,Ref docs - 235929 IFC Drawings,,,,,,,
label,a003dc98-8074-5f09-bf30-347080541f43,,note,Acceptance criteria - Has the work area been set out for line and level?,,,,,,,
button,414fc0b9-d0aa-503a-8b72-1acc0142d5e7,,button,Acceptance,"Yes,No,N/A",,,,,,
label,244e5a50-04fe-53a3-996b-948074e374a1,,note,Key - S,,,,,,,
label,87ade986-a2da-519e-a4d5-964d14d3564b,,note,MDR/VIVA Key - S,,,,,,,
label,93a9bdc1-186a-52b6-a29c-66d2021e49f0,,note,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,
text,5feb5bf7-0aac-5792-a0c4-02653b7d41cf,,textbox,IFC drawing number:,,,,,,,
text,9f62bc1b-b9a8-564c-a937-859df44285e6,,textbox,Rev:,,,,,,,
checkpoint-status,,,checkpoint,1.3 - Excavation material classification,,,,,,,
label,a386b8ef-731d-5cf5-85fd-d2db39fe7f49,,note,Ref docs - 235929-000- CV-SP-00002,,,,,,,
label,475ed1a0-a607-5f85-825b-1cafb9b13c08,,note,Acceptance criteria - Has the material being excavated been inspected with category agreed upon by Superintendent and/or Superintendents Environmental Representative?,,,,,,,
label,39dfcc38-a132-502d-b61c-e070d7fa269c,,note,Tick category below:,,,,,,,
boolean,16d27692-38e0-575c-8923-9bee94e3c519,,tickbox,Common Fill (CF1),,,,,,,
