resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,B05,,,,,,,,
,step,,,,Fitout,,,,,,,
,step,,,,,Basement,,,,,,
,step,,,,,,Stairs,,,,,
,step,,,,,,,Common area,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
POST - S - Handrails ,checklist,,,,,,,,Handrails,,,
,step,,,,,Ground Floor,,,,,,
,step,,,,,,Stairs,,,,,
,step,,,,,,,Common area,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
POST - S - Handrails ,checklist,,,,,,,,Handrails,,,
,step,,,,,Level 1,,,,,,
,step,,,,,,Common area,,,,,
,step,,,,,,,Stairs,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
POST - S - Handrails ,checklist,,,,,,,,Handrails,,,
,step,,,,,,Apartments,,,,,
,step,,,,,,,131,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,132,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,133,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,134,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,135,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,136,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,137,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,138,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,139,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,Level 2,,,,,,
,step,,,,,,Common area,,,,,
,step,,,,,,,Stairs,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
POST - S - Handrails ,checklist,,,,,,,,Handrails,,,
,step,,,,,,Apartments,,,,,
,step,,,,,,,231,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,232,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,233,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,234,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,235,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,236,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,237,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,238,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
,step,,,,,,,239,,,,
FC - S - Balustrades Installation,checklist,,,,,,,,Balustrades,,,
