resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Project Build QA,,,,,,,,
,step,,,,Stage 1 ,,,,,,,
,step,,,,,South Elevation ,,,,,,
,step,,,,,,Level 1 ,,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 1,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 2 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 3 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 4,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 5,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 6 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 7 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 8,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 9,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 10 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 11 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 12 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 13 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 14 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 15 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 16 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 17 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 18 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 19 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 20 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 21 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 22 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 23 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 24 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 25 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 26 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 27 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 28 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 29 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 30 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 31 ,,,,
,step,,,,,,Level 2 ,,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 1,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 2 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 3 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 4,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 5,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 6 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 7 ,,,,
Replacement of mechanically fix sheets ,checklist,,,,,,,Sheet 8,,,,
