"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"B1 - L7 QA Overview"
,"Scope",,
,"Rows"
,,"B1",,"b1"
,,"B2",,"b2"
,,"Ground",,"ground"
,,"Level 1",,"level 1"
,,"Level 2",,"level 2"
,,"Level 3",,"level 3"
,,"Level 4",,"level 4"
,,"Level 5",,"level 5"
,,"Level 6",,"level 6"
,,"Level 7 - Mezzanine",,"level 7 - mezzanine"
,,"Level 7",,"level 7"
,"Columns"
,,"Concrete Pour 1",,"pour 1"
,,"Concrete Pour 2",,"pour 2"
,,"Aerial drainage installation",,"aerial drainage installation"
,,"Pressure Hydraulic Services",,"pressure hydraulic services"
,,"Hydraulic Services",,"hydraulic services"
,,"Pumps",,"pumps"
,,"Inground Drainage",,"inground drainage"
,,"Grease Tanks",,"grease tanks"
,,"Miscellaneous Hydraulic Services",,"miscellaneous hydraulic services"
,,"Electric water heater",,"electric water heater"
,,"Connections",,"connections"
,,"Unisex Bathroom",,"unisex bathroom"
,,"Hotel Female Bathroom",,"hotel female bathroom"
,,"Hotel Male Bathroom",,"hotel male bathroom"
,,"Hotel Disabled Bathroom",,"hotel disabled bathroom"
,,"Refresh Room",,"refresh room"
,,"Heat Exchangers",,"heat exchangers"
,,"Disabled Bathrooms",,"disabled bathrooms"

"L8 - L15 QA Overview"
,"Scope",,
,"Rows"
,,"Level 8","dynamic","level 8"
,,"Level 9","dynamic","level 9"
,,"Level 10","dynamic","level 10"
,,"Level 11","dynamic","level 11"
,,"Level 12","dynamic","level 12"
,,"Level 13","dynamic","level 13"
,,"Level 14","dynamic","level 14"
,,"Level 15","dynamic","level 15"
,"Columns"
,,"Concrete Pour 1",,"pour 1"
,,"Concrete Pour 2",,"pour 2"
,,"Aerial Drainage",,"aerial drainage"
,,"Pressure risers services",,"pressure risers services"
,,"Rough in pressure services",,"rough in pressure services"
,,"Final Commissioning services",,"final commissioning services"

"L16 - L23 QA Overview"
,"Scope",,
,"Rows"
,,"Level 16","dynamic","level 16"
,,"Level 17","dynamic","level 17"
,,"Level 18","dynamic","level 18"
,,"Level 19","dynamic","level 19"
,,"Level 20","dynamic","level 20"
,,"Level 21","dynamic","level 21"
,,"Level 22","dynamic","level 22"
,,"Level 23","dynamic","level 23"
,"Columns"
,,"Concrete Pour 1",,"pour 1"
,,"Concrete Pour 2",,"pour 2"
,,"Aerial Drainage",,"aerial drainage"
,,"Pressure risers services",,"pressure risers services"
,,"Rough in pressure services",,"rough in pressure services"
,,"Final Commissioning services",,"final commissioning services"

"L24 - L40 QA Overview"
,"Scope",,
,"Rows"
,,"Level 24",,"level 24"
,,"Level 25",,"level 25"
,,"Level 26",,"level 26"
,,"Level 27",,"level 27"
,,"Level 28",,"level 28"
,,"Level 29",,"level 29"
,,"Level 30",,"level 30"
,,"Level 31",,"level 31"
,,"Level 32",,"level 32"
,,"Level 33",,"level 33"
,,"Level 34",,"level 34"
,,"Level 35",,"level 35"
,,"Level 36",,"level 36"
,,"Level 37",,"level 37"
,,"Level 38",,"level 38"
,,"Level 39",,"level 39"
,,"Level 40",,"level 40"
,"Columns"
,,"Concrete Pour 1",,"pour 1"
,,"Concrete Pour 2",,"pour 2"
,,"Aerial drainage installation",,"aerial drainage installation"
,,"Pressure Hydraulic Services",,"pressure hydraulic services"
,,"Miscellaneous Hydraulic Services",,"miscellaneous hydraulic services"
,,"Hotel Female Bathroom",,"hotel female bathroom"
,,"Hotel Male Bathroom",,"hotel male bathroom"
,,"Hotel Disabled Bathroom",,"hotel disabled bathroom"
,,"Plant",,"plant"

"L40 - L50 QA Overview"
,"Scope",,
,"Rows"
,,"Level 40",,"level 24"
,,"Level 41",,"level 41"
,,"Level 42",,"level 42"
,,"Level 43",,"level 43"
,,"Level 44",,"level 44"
,,"Level 45",,"level 45"
,,"Level 46",,"level 46"
,,"Level 47",,"level 47"
,,"Level 48",,"level 48"
,,"Level 49",,"level 49"
,,"Level 50 - Roof",,"level 50 - roof"
,"Columns"
,,"Concrete Pour 1",,"pour 1"
,,"Concrete Pour 2",,"pour 2"
,,"Aerial drainage installation",,"aerial drainage installation"
,,"Pressure Hydraulic Services",,"pressure hydraulic services"
,,"Miscellaneous Hydraulic Services",,"miscellaneous hydraulic services"
,,"Hotel Female Bathroom",,"hotel female bathroom"
,,"Hotel Male Bathroom",,"hotel male bathroom"
,,"Hotel Disabled Bathroom",,"hotel disabled bathroom"
,,"Unisex Bathroom",,"unisex bathroom"
,,"Plant",,"plant"

"Variations"
,"Scope",,
,"Rows"
,,"March 2021","dynamic","march 2021"
,,"April 2021","dynamic","april 2021"
,,"May 2021","dynamic","may 2021"
,,"June 2021","dynamic","june 2021"
,,"July 2021","dynamic","july 2021"
,,"August 2021","dynamic","august 2021"
,"Columns"
,,"Variation Details Approved",,"variation details approved"
,,"Reference/Drawing/Instruction Number",,"variation details approved","reference/drawing/instruction number"
,,"Variation Area",,"variation details approved","variation area"
,,"Materials & labour breakdown",,"variation details approved","materials & labour breakdown (names, hours & material(s)/quantities)"
,,"Variation Completed",,"variation completed - all applicable photos/comments added below"
,,"Signatures of Pipeline & Builder's Rep",,"click to add signatures of pipeline & builder's representative","variation completed - all applicable photos/comments added below"

