type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Concrete Repairs - NSW,itp,,,,,ITP - Concrete Repairs - NSW,
section,1. General Preliminaries,,,,,,,
checkpoint,1.1 - Job Inspection/Scope of works review,,,,,,,
label,Frequency - Prior to each separable parts of the works,,,,,,,
label,Acceptance Criteria - Site Hazards and job specific requirements,,,,,,,
label,Conformance Record - Project Scope/SWMS & Risk Assessment,,,,,,,
label,"Responsible Personnel - Supervisor, Crew Foreman Engineer",,,,,,,
checkpoint,1.2 - Equipment and vehicles pre-start checks,,,,,,,
label,Frequency - Daily,,,,,,,
label,Acceptance Criteria - As appropriate for items of plant and equipment,,,,,,,
label,Inspection/Test Method - Visual and documentation. Test and Tag. Service History,,,,,,,
label,Conformance Record - Equipment/Heavy Vehicle Maintenance checklist,,,,,,,
label,Responsible Personnel - Plant Operators,,,,,,,
checkpoint,1.3 - Toolbox meetings,,,,,,,
label,Frequency - Prior to commencement of works on site,,,,,,,
label,Acceptance Criteria - Ensure all Site hazards are identified,,,,,,,
label,Inspection/Test Method - Physical attendance,,,,,,,
label,Conformance Record - Attendance Record/Sign in Record,,,,,,,
label,Responsible Personnel - Client,,,,,,,
section,2. Concrete Spalling Remediation,,,,,,,
checkpoint,2.1 - Site Establishment [(Erection of scaffolding or EWP deployment) If required],,,,,,,
label,Frequency - After site has been deemed safe and accessible,,,,,,,
label,Acceptance Criteria - Access to repair is safe,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,"Responsible Personnel - ECM supervisor, workers",,,,,,,
label,(R) Review Point,,,,,,,
label,Confirmation of correct temporary solution is established,,,,,,,
checkpoint,2.2 - Hammer test intended repair area to identify any further hollow sections or delamination,,,,,,,
label,Frequency - After site is established to grant safe access to repairs,,,,,,,
label,Acceptance Criteria - Sound concrete is achieved in the perimeter,,,,,,,
label,Inspection/Test Method - Physical Application,,,,,,,
label,Conformance Record - TfNSW specification M774 - Concrete Bridge Repairs,,,,,,,
label,"Responsible Personnel - ECM Supervisor, workers",,,,,,,
label,(W) Witness Point,,,,,,,
label,"Confirmation all loose/hollow areas are marked, and sound concrete is reached",,,,,,,
checkpoint,2.2 - Square up and break away loose concrete perimeter,,,,,,,
label,Frequency - After Identification of concrete spalling / Cracks as per scope of works,,,,,,,
label,Acceptance Criteria - Area of spalling to be squared with a concrete grinder and min depth achieved shall be 10 - 25mm based on product specification,,,,,,,
label,Inspection/Test Method - Physical Application,,,,,,,
label,Conformance Record - TfNSW specification M774 - Concrete Bridge Repairs,,,,,,,
label,"Responsible Personnel - ECM Supervisor, workers",,,,,,,
checkpoint,"2.3 - Treat any corrosion to reinforcement bars (If Applicable) (If rebars are identified, concrete must be broken further back approx. 20mm to allow new concrete to bond with reo)",,,,,,,
label,Frequency - After breaking away loose concrete and debris,,,,,,,
label,Acceptance Criteria - Corrosion is cleaned with wire brush and treated with Nitoprime Zinchrich,,,,,,,
label,Inspection/Test Method - Physical Application,,,,,,,
label,Conformance Record - TfNSW specification M774 - Concrete Bridge Repairs,,,,,,,
label,Responsible Personnel - ECM Supervisor workers,,,,,,,
label,(H) HOLD POINT,,,,,,,
label,"Confirmation of depth and width is within allowance of product specification, if not notify the principal contractor immediately",,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.4 - Install Formwork to repair area (If required),,,,,,,
label,Frequency - After area is prepared as per specs,,,,,,,
label,Inspection/Test Method - Physical Application,,,,,,,
label,Conformance Record - TfNSW specification M774 - Concrete Bridge Repairs,,,,,,,
label,Responsible Personnel - ECM Supervisor Workers,,,,,,,
checkpoint,2.5 - Saturate Concrete with clean water required by supplier,,,,,,,
label,Frequency - After Formwork Installation,,,,,,,
label,Acceptance Criteria - Saturate according to product supplier,,,,,,,
label,Inspection/Test Method - Physical Application,,,,,,,
label,Conformance Record - TfNSW specification M774 - Concrete Bridge Repairs,,,,,,,
label,Responsible Personnel - ECM Supervisor workers,,,,,,,
label,(W) Witness Point,,,,,,,
checkpoint,2.6 - Saturate bonding coat (Primer)(If applicable) is to be brushed into damp substrate to receive repair mortar,,,,,,,
label,Frequency - After removal of excess water,,,,,,,
label,Acceptance Criteria - Coat should be done according to product suppliers’ recommendation. Entire substrate should be adequately applied,,,,,,,
label,Inspection/Test Method - Physical Application,,,,,,,
label,Conformance Record - TfNSW specification M774 - Concrete Bridge Repairs,,,,,,,
label,Responsible Personnel - ECM Supervisor workers,,,,,,,
label,(W) Witness Point,,,,,,,
checkpoint,2.7 - Mix and install repair shrinkage compensated mortar into prepared substrate,,,,,,,
label,Frequency - After bonding coat is applied,,,,,,,
label,Acceptance Criteria - Installation should be done as per the product suppliers’ requirements.,,,,,,,
label,Inspection/Test Method - Physical Application,,,,,,,
label,Conformance Record - TfNSW specification M774 - Concrete Bridge Repairs,,,,,,,
label,Responsible Personnel - ECM Supervisor Workers,,,,,,,
label,(W) Witness Point,,,,,,,
checkpoint,2.8 - Repair Mortar allowed to cure and treated with an appropriate concrete cure (If Applicable),,,,,,,
label,Frequency - After repair mortar is placed,,,,,,,
label,Acceptance Criteria - Apply according to AS 3799. Product specifications,,,,,,,
label,Inspection/Test Method - Physical Application,,,,,,,
label,Conformance Record - TfNSW specification M774 - Concrete Bridge Repairs,,,,,,,
label,Responsible Personnel - ECM Supervisor workers,,,,,,,
label,(W) Witness Point,,,,,,,
section,3. Concrete Cracking Remediation,,,,,,,
checkpoint,3.1 - Mark out cracked to be routed and sealed.,,,,,,,
label,Frequency - Prior to starting any work,,,,,,,
label,Acceptance Criteria - Identification of visual crack on concrete surface,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Conformance Record - TfNSW specification TS 00080:1.0 - Repair of Concrete Works,,,,,,,
label,"Responsible Personnel - ECM Supervisor, workers",,,,,,,
label,(W) Witness Point,,,,,,,
checkpoint,3.2 - Chase crack with a V-Blade grinder to a depth of 15mm,,,,,,,
label,Frequency - After defect has been identified,,,,,,,
label,Acceptance Criteria - Crack has been eliminated and solid concrete has been reached,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Conformance Record - TfNSW specification TS 00080:1.0 - Repair of Concrete Works,,,,,,,
label,"Responsible Personnel - ECM supervisor, workers",,,,,,,
checkpoint,"3.3 - Assess the cause of the crack, crack dimensions, and whether the crack is active or inactive",,,,,,,
label,Frequency - After Crack has been chased with a V – Blade,,,,,,,
label,"Acceptance Criteria - Determine if the crack is only surface crack, shrinkage crack, or settlement crack",,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Conformance Record - TfNSW specification TS 00080:1.0 - Repair of Concrete Works.,,,,,,,
label,Responsible Personnel - Ward Civil Engineers,,,,,,,
label,(H) Hold Point,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,"Opt 1 - If the concrete adjacent to the crack has deteriorated, the concrete must be treated as a cementitious patch repair of concrete",,,,,,,
label,Frequency - After Crack has been chased with a V – Blade,,,,,,,
label,Acceptance Criteria - Concrete spalling is present,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Conformance Record - TfNSW specification TS 00080:1.0 - Repair of Concrete Works. Clause 7.4,,,,,,,
label,"Responsible Personnel - ECM Supervisor, workers",,,,,,,
checkpoint,Opt 2 - Routing and sealing: Enlarging the crack along its exposed face and filling with a suitable joint sealant.,,,,,,,
label,Frequency - After Crack has been chased with a V – Blade,,,,,,,
label,Acceptance Criteria - Crack is only on the surface and no visible crack is present further past the groove,,,,,,,
label,Inspection/Test Method - Visual and physical inspection,,,,,,,
label,Conformance Record - TfNSW specification TS 00080:1.0 - Repair of Concrete Works. Clause 7.5,,,,,,,
label,"Responsible Personnel - ECM Supervisor, workers",,,,,,,
checkpoint,Opt 3 - Gravity feed: Filling and sealing of horizontally positioned cracks using low viscosity resins by pouring and spreading onto surface or placing into purposely formed reservoirs.,,,,,,,
label,Frequency - After Crack has been chased with a V – Blade,,,,,,,
label,Acceptance Criteria - Crack is present past the groove introduced. A low viscosity crack injection shall be used to flood the surface groove,,,,,,,
label,Inspection/Test Method - Visual and physical application,,,,,,,
label,Conformance Record - TfNSW specification TS 00080:1.0 - Repair of Concrete Works. Clause 7.5,,,,,,,
label,"Responsible Personnel - ECM Supervisor, workers",,,,,,,
