"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","TST PHRP Testing Sanitary Drainage & Downpipe (Water Test)","",,,1,"Yes","zSYS - TST PHRP Testing Sanitary Drainage & Downpipe (Water Test)","0176b63e-a87e-408e-ab4a-04c9d982fa28"
"checkpoint-status",,"","checkpoint","Sewer drainage tested & checked off as below"
"checkpoint-no-status",,"","checkpoint","Test Area"
"text","c2759806-6e4f-5ade-9601-42f58f2cb7b9","","textbox","Document section of building sewer drainage being tested (eg. grid references or apartment numbers must be added)",,,
"text","91851e26-642b-50fc-bea1-1fca6a4dbf96","","textbox","Provide overall length of pipe being tested",,,"m"
"text","2a887d54-ad6a-5dd0-a77b-7bf49fd9917a","","textbox","Provide size (DN) of sewer drainage pipe being tested",,,"mm"
"checkpoint-status",,"","checkpoint","Pipe grade is as per section 6.6.1 of AS3500.2.2021 (show photo with level documenting grade has been achieved)"
"checkpoint-status",,"","checkpoint","Pipe openings and/or inspection opening have been plugged off"
"checkpoint-status",,"","checkpoint","A mark has been placed to show height water level is being tested to"
"checkpoint-status",,"","checkpoint","The sewer drainage pipe has been filled with water as per section 15.2 of AS3500.2.2021"
"checkpoint-no-status",,"","checkpoint","Test Phase"
"text","82cae14d-1428-5855-aa29-7a19866db42e","","textbox","Start of test: Note start time and include photo of water level at the start of test",,,
"text","54ef367d-dcce-52cb-94df-7bcbf00d38ec","","textbox","End of test: Note end time and include photo of water level at end of test",,,
"checkpoint-status",,"","checkpoint","The test has been deemed successful"
"checkpoint-no-status",,"","checkpoint","Acknowledgement"
"text","c22c0f78-c4c5-5644-b243-d099387ca488","","textbox","Name of Richstone Group representative conducting the test",,,
"text","ee467deb-fc84-5a05-b046-ca75550a1a7c","","textbox","If the head contractor witnessed the test, include their name",,,
"boolean","7d20b766-4108-56f5-85e9-8f0ea1a70541","","tickbox","Tested sticker has been applied",,,

"checklist-flat",,"","checklist","TST Testing Sewer Drainage (Water Test)","",,,0,"Yes","zSYS - TST Testing Sewer Drainage (Water Test)","01b467c4-92e7-443e-967e-c61a22a42163"
"checkpoint-status",,"","checkpoint","Tested & Checked off as below"
"label","f77bc0fa-9324-502b-ac5e-87417521dfcd","","note","Photo's must be taken of water test level at start & finish of test. Comments as applicable",,,
"button","81c27fbd-d946-5389-8515-4f69ccba358a","","button","Installer is a Registered Plumber (VIC) with endorsements for this work","Yes, No, N/A",,
"button","b690a788-e284-5e08-9756-23b871e38e7f","","button","Installation complies with current AS/NZS-3500 (2018)","Yes, No, N/A",,
"button","3bda19ea-68ac-5280-af05-5f299ad69a59","","button","Installation complies with current drawings & specifications","Yes, No, N/A",,
"button","20598769-5fb6-57ff-96bb-fb13990b7f74","","button","Installation materials were used in accordance with manufacturer requirements","Yes, No, N/A",,
"button","77644dad-2f75-52b8-8beb-c08ae94bcd24","","button","Check internal bore is clear of blockages, constrictions or debris","Yes, No, N/A",,
"button","0337b0da-d319-5d85-abee-57b0b90a382f","","button","Check pipe-work is secure to eliminate movement during test","Yes, No, N/A",,
"button","8314f153-f438-525a-8f90-293c8bd2d285","","button","Plug & seal open ends of pipe-work section to be tested","Yes, No, N/A",,
"button","c621edcd-49cb-58a2-a3d7-22eb9a798616","","button","Extend a test riser 1 metre above the highest overflow point","Yes, No, N/A",,
"button","d68eaedf-7a22-588c-a497-9b5a3f6749ad","","button","Slowly fill the test riser with water until full and hold","Yes, No, N/A",,
"button","7dc768df-e725-5b32-8db2-5937c5f7fa14","","button","Testing is deemed successful if the water level remains unchanged after at least 30 minutes","Yes, No, N/A",,
