"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fa33b425-27d0-4f53-8b68-7f90926ede0e","","folder-normal","fail","","step","TRUE","FALSE","Richstone Site QA"
"9ddc51aa-e75a-4d5e-964f-469cbff8415b","","folder-normal","not-started","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - Preliminaries"
"96218f6b-d324-45ee-ac22-ce899f3a38fa","","checklist-flat","not-started","902d1002eeb09e8da70d8b1502423c273c4bbe64f24a3f29cc7594ad98062b1a","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - Preliminaries","AU Application for New Service Connection"
"5f4b1b91-e1bc-4af4-b2ff-55fcf4f56667","","checklist-flat","not-started","AU Application to Commence Work","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - Preliminaries","AU Application to Commence Work"
"9c864637-c97b-46b2-9fb9-9c1e1c3c6538","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services"
"427a8334-0f41-47e1-aa33-9ecc72874019","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A"
"8d27831b-d44c-4abf-a332-a99252330bcd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement "
"da3dde93-9db8-4fdb-bd3f-95584698816d","","folder-normal","pass","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 1"
"ed2b27b6-7bed-42bb-bfeb-058c5652bf96","","checklist-flat","not-started","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 2","TST Testing Sewer Drainage (Air Test)"
"bbee62a3-f386-4a7b-a3c5-ee81379a145c","","checklist-flat","not-started","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 2","TST Testing Stormwater Pipes (Air Test)"
"ff8f1aba-4625-4e2c-9cb9-9f88e217e0e5","","checklist-flat","not-started","TST Testing Trade Waste (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 2","TST Testing Trade Waste (Air Test)"
"c88d3bbf-6e69-461d-9dad-f2cf1b9b6c47","","folder-normal","not-started","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 3"
"3611ed8f-f0af-4f0d-a08b-516b2d7ce247","","checklist-flat","not-started","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 3","SD Sewer Drainage (In-Ground)"
"011ab9aa-a720-4028-85e6-542b3c2d1248","","checklist-flat","not-started","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 3","SW Storm Water Drainage (In-Ground)"
"edf9372d-ceb1-4b29-a5d2-3744b592a877","","checklist-flat","not-started","TW Trade Waste Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 3","TW Trade Waste Drainage (In-Ground)"
"0ad459b3-d537-4d87-bc01-f59678541214","","checklist-flat","not-started","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 3","TST Testing Sewer Drainage (Air Test)"
"b9602aa6-3a13-4f78-a4ba-39465977743e","","checklist-flat","not-started","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 3","TST Testing Stormwater Pipes (Air Test)"
"ad2507e6-ea6c-4e7b-92c8-a70de2eff4f2","","checklist-flat","not-started","TST Testing Trade Waste (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - A","Basement ","Zone 3","TST Testing Trade Waste (Air Test)"
"c4dbf61d-46bc-4375-87f3-18304a004257","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B"
"daf6ad10-95ca-48ee-b944-522580a5ef8d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement "
"804aae2f-6272-4d93-9108-fb362541fdc5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 1"
"0ef1f46b-7f8e-4208-b1d0-62c3fad389a9","","checklist-flat","pass","34bc2a49f8ca1573b8e7254b8dee06675cea7c31704ff52b9bd23505fc5ffe5b","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 1","SW Storm Water Drainage (In-Ground)"
"679968b1-e687-4762-92e5-ed420964c49b","","checklist-flat","pass","zSYS - TST Testing Storm Water Drainage (Air Test)","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 1","TST Testing Storm Water Drainage (Air Test)"
"6c5b7ef0-2ab7-4a60-8e06-33651e6198a7","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 1","TST Testing Stormwater Pipes (Air Test)"
"7d0a3f7d-244a-4915-b69f-a3ba66d263f0","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 1","TST Testing Sewer Drainage (Air Test)"
"c2de637b-9d6e-419b-bd95-11e6ec8bc5ef","","folder-normal","pass","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 2"
"87fa6fa2-04b6-4c8a-8db0-5537221d55d1","","checklist-flat","pass","SW Storm Water Drainage (In-Ground)","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 2","SW Storm Water Drainage (In-Ground)"
"2adaf91a-ca62-4e0b-9e63-d18ee4475c75","","checklist-flat","pass","zSYS - TST Testing Storm Water Drainage (Air Test)","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 2","TST Testing Storm Water Drainage (Air Test)"
"876e8537-5f25-49c2-a79f-1ad323c5518c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 3"
"e127c1ab-902e-423b-afda-911e22ce8135","","checklist-flat","pass","SW Storm Water Drainage (In-Ground)","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 3","SW Storm Water Drainage (In-Ground)"
"a87f13ca-c5a5-47d3-a81d-93fb216a7b34","","checklist-flat","pass","zSYS - TST Testing Storm Water Drainage (Air Test)","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 3","TST Testing Storm Water Drainage (Air Test)"
"76838ed7-1a77-440f-a5d0-a70dc2f1b28c","","checklist-flat","pass","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 3","SD Sewer Drainage (In-Ground)"
"eb1d8154-787a-44d1-b300-eb7850bfaa15","","checklist-flat","not-started","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 3","SW Storm Water Drainage (In-Ground)"
"0e346b35-14d1-4b10-a49b-3d38a8f3e2c0","","checklist-flat","not-started","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 3","TST Testing Sewer Drainage (Air Test)"
"f16523d5-8bd5-4f27-8138-26d3d836a42e","","checklist-flat","not-started","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - B","Basement ","Zone 3","TST Testing Stormwater Pipes (Air Test)"
"9ce44d57-dfd5-405b-b865-8850cd769c01","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C"
"221c413c-97b5-457c-bd88-8e15132a1e6c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement "
"8dc4cf72-5aa3-4963-8097-f23df4e36b4c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 1"
"b80adb82-5142-46fa-9eb5-1a61bcea09c3","","checklist-flat","work-in-progress","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 1","SD Sewer Drainage (In-Ground)"
"5987d86e-b493-431a-9a0d-322764306872","","checklist-flat","work-in-progress","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 1","SW Storm Water Drainage (In-Ground)"
"c06cbfa8-90c0-43da-b62b-80f22fd8448e","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 1","TST Testing Stormwater Pipes (Air Test)"
"940ab927-c49f-49d4-9c66-f6e29342a614","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 1","TST Testing Sewer Drainage (Air Test)"
"d8ec6437-0f29-4e3d-bb39-9f74597205ad","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 2"
"dfb4cec6-5abc-4cb4-b27e-bd4bfea3e579","","checklist-flat","not-started","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 2","SD Sewer Drainage (In-Ground)"
"d3430bd1-54a1-48a7-b2e5-897a768e5a65","","checklist-flat","work-in-progress","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 2","SW Storm Water Drainage (In-Ground)"
"0223bc85-e4f6-48c2-b420-cc6979fe79f0","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 2","TST Testing Sewer Drainage (Air Test)"
"c2b2f165-c934-4335-b4d2-634bddcc9da5","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 2","TST Testing Stormwater Pipes (Air Test)"
"1ea13151-8b46-436e-8057-a1934c18bf90","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 3"
"3d786b09-7153-44de-8a79-1f291181820b","","checklist-flat","not-started","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 3","SD Sewer Drainage (In-Ground)"
"4c7c1693-42de-4c1d-b03a-f6162c61ffa2","","checklist-flat","not-started","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 3","SW Storm Water Drainage (In-Ground)"
"1059d065-e257-4b19-be04-c6db027bd2f6","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 3","TST Testing Sewer Drainage (Air Test)"
"1874ee2f-a469-4fb5-a6df-39392765f430","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - C","Basement ","Zone 3","TST Testing Stormwater Pipes (Air Test)"
"a95a1226-f638-487a-92ee-82976b699602","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D"
"96fb5263-0a91-4f75-b1dc-53e986058265","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1"
"0db727ce-5b2a-426f-8dc5-467a894bd005","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 1"
"3861e992-f118-4bcd-8195-e00b63ad9056","","checklist-flat","work-in-progress","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 1","SD Sewer Drainage (In-Ground)"
"c9ed9fd0-1072-4624-b68f-5439f86d01fa","","checklist-flat","work-in-progress","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 1","SW Storm Water Drainage (In-Ground)"
"42932b2c-7baa-4fe2-a0cd-4f8d5166d01d","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 1","TST Testing Stormwater Pipes (Air Test)"
"f936ae9a-d285-4dbd-8a39-da340df348d4","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 1","TST Testing Sewer Drainage (Air Test)"
"1a530083-d59a-4750-93a7-01412ab94ed0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 2"
"cdb4800b-0277-4f6f-b160-c2f007c7664e","","checklist-flat","not-started","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 2","SD Sewer Drainage (In-Ground)"
"7517a594-9a1e-4ca4-b2e8-25467ba940e1","","checklist-flat","work-in-progress","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 2","SW Storm Water Drainage (In-Ground)"
"b73d0370-6741-499c-9099-5c73ddcb2840","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 2","TST Testing Stormwater Pipes (Air Test)"
"71738795-88f1-4bd5-a6ae-1c57309406ad","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 2","TST Testing Sewer Drainage (Air Test)"
"cc41a776-c75c-451e-9e0f-f045096b747a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 3"
"90341154-5559-491d-9868-63641ccf4717","","checklist-flat","not-started","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 3","SW Storm Water Drainage (In-Ground)"
"15da7eea-f982-4f39-acf6-bd7cd094fd91","","checklist-flat","not-started","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 3","SD Sewer Drainage (In-Ground)"
"2fe80a05-a715-4482-afe9-83f3414865f0","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 3","TST Testing Stormwater Pipes (Air Test)"
"c07697aa-28f4-4495-a248-7f7c94f134ee","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - D","Basement 1","Zone 3","TST Testing Sewer Drainage (Air Test)"
"fb8a7875-f231-4752-abe2-85c37554c3a1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E"
"60d72ee4-67ef-4a8c-8c1e-d382ae21633f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1"
"f29283e3-f657-43b4-a665-9c2464f7e1f7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 1"
"16b7222e-9e3d-47bf-958f-ae8b6149382b","","checklist-flat","not-started","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 1","SW Storm Water Drainage (In-Ground)"
"4ab5dfe5-2612-440f-9b11-8fa8bb7334f0","","checklist-flat","work-in-progress","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 1","SD Sewer Drainage (In-Ground)"
"b096ce8f-875f-4854-81b7-e4dfd34c065a","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 1","TST Testing Stormwater Pipes (Air Test)"
"e594b7da-3d16-44c4-8872-b8961eb55e1f","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 1","TST Testing Sewer Drainage (Air Test)"
"800a3729-0e6e-4921-a472-9363f498c4ab","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 2"
"14e055f2-560d-457f-9dba-1b1b365f42da","","checklist-flat","work-in-progress","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 2","SW Storm Water Drainage (In-Ground)"
"4ce6378c-fb9a-49ee-a5f7-b4e817508082","","checklist-flat","work-in-progress","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 2","SD Sewer Drainage (In-Ground)"
"46d1f375-3dd7-4a9d-b589-252c193327ef","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 2","TST Testing Stormwater Pipes (Air Test)"
"b86246d7-c37e-440e-a1aa-76fc519c9a13","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 2","TST Testing Sewer Drainage (Air Test)"
"52b2ae7d-15b7-4f04-b373-9ff1ab0d7a58","","folder-normal","work-in-progress","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 3"
"3b39346f-b13f-426a-a6fe-9c4d2359bce5","","checklist-flat","not-started","SW Storm Water Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 3","SW Storm Water Drainage (In-Ground)"
"8996ddff-c8c4-412a-bd57-86489e895ac6","","checklist-flat","not-started","SD Sewer Drainage (In-Ground) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 3","SD Sewer Drainage (In-Ground)"
"b96093ca-b25c-478c-9562-88d5dbc696a7","","checklist-flat","work-in-progress","TST Testing Stormwater Pipes (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 3","TST Testing Stormwater Pipes (Air Test)"
"0a0def18-9bc0-4e7f-93d6-ae0deb4a7e03","","checklist-flat","work-in-progress","TST Testing Sewer Drainage (Air Test) V29.6.22","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Building - E","Basement 1","Zone 3","TST Testing Sewer Drainage (Air Test)"
"1c4b3ab6-d1d5-4841-ab43-4b6591435c98","","folder-normal","not-started","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Site Plan"
"1a7552a7-3537-4e49-8ef4-0e86dbf35b59","","folder-normal","not-started","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Site Plan","Building A"
"79453862-7ef6-4fcb-8327-b68598d8199a","","folder-normal","not-started","","step","TRUE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Site Plan","Building A","Zone 1"
"96b6d1a4-1eb2-4d28-be69-75380995eec5","","checklist-flat","not-started","SD Sewer Drainage (Authority Connection to Property BT)","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Site Plan","Building A","Zone 1","SD Sewer Drainage (Authority Connection to Property BT)"
"a2fcfed1-16da-4f72-9719-3cc947aaf929","","checklist-flat","not-started","9cec0dfc59a5a126fc452760d9fec45263e0c0f0f7314888932e9e8c269cf4e6","checklist-flat","FALSE","FALSE","Richstone Site QA","Hydraulic Services - In Ground Services","Site Plan","Building A","Zone 1","SD Sewer Drainage (In-Ground)"
