"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Basement Overall Progress"
,"Scope",,,"basement"
,"Rows"
,,"Level 01","dynamic","basement","level 01"
,,"Level 03","dynamic","basement","level 03"
,"Columns"
,,"Openings Correct as per SD",,"pre-start","openings correct as per sd"
,,"Area Tidy",,"pre-start","area tidy"
,,"Correct Packing",,"correct packing","install"
,,"Sill Flashing installed",,"install","sill flashing installed"
,,"Frame Installed Correctly",,"frame installed correctly","install"
,,"Fixings as per SD's/Overseal Complete",,"fixings as per sd's / overseal complete","install"
,,"Soaker installed and sealed",,"soaker installed and sealed","install"
,,"Outer frame rubbered",,"install","outer frame rubbered"
,,"Head & External Flashings Installed",,"head & external flashings installed","install"
,,"Hardware Installed and Operational",,"install","hardware installed and operational"
,,"Seals and PEF Rod Completed",,"install","seals and pef rod completed"
,,"Seals width 6mm to 15mm",,"install","seals width 6mm to 15mm"
,,"Seals : Roller test completed",,"install","seals : roller test completed"
,,"Glass Defect Free",,"glass defect free","glazing"
,,"Glass Type - Installed Correctly",,"glazing","glass type - installed correctly"
,,"Glass Installed - Correct Orientation",,"glass installed - correct orientation","glazing"
,,"Glass Wedged/Siliconed",,"glazing","glass wedged / siliconed"
,,"Backpan installed & sealed",,"glazing","backpan installed & sealed"
,,"Insulation installed",,"glazing","insulation installed"
,,"Silicone not damaged",,"silicone not damaged","glazing"
,,"Defects List Completed",,"handover","defects list completed"
,,"Window opening Functional",,"window opening functional","handover"
,,"Doors Operational",,"handover","doors operational"
,,"Handover Keys",,"handover keys","handover"

"Townhouse North Overall Progress"
,"Scope",,,"townhouse north"
,"Rows"
,,"Level 02","dynamic","townhouse north","level 02"
,,"Level 03","dynamic","level 03","townhouse north"
,"Columns"
,,"Openings Correct as per SD",,"pre-start","openings correct as per sd"
,,"Area Tidy",,"pre-start","area tidy"
,,"Correct Packing",,"correct packing","install"
,,"Sill Flashing installed",,"install","sill flashing installed"
,,"Frame Installed Correctly",,"frame installed correctly","install"
,,"Fixings as per SD's/Overseal Complete",,"fixings as per sd's / overseal complete","install"
,,"Soaker installed and sealed",,"soaker installed and sealed","install"
,,"Outer frame rubbered",,"install","outer frame rubbered"
,,"Head & External Flashings Installed",,"head & external flashings installed","install"
,,"Hardware Installed and Operational",,"install","hardware installed and operational"
,,"Seals and PEF Rod Completed",,"install","seals and pef rod completed"
,,"Seals width 6mm to 15mm",,"install","seals width 6mm to 15mm"
,,"Seals : Roller test completed",,"install","seals : roller test completed"
,,"Glass Defect Free",,"glass defect free","glazing"
,,"Glass Type - Installed Correctly",,"glazing","glass type - installed correctly"
,,"Glass Installed - Correct Orientation",,"glass installed - correct orientation","glazing"
,,"Glass Wedged/Siliconed",,"glazing","glass wedged / siliconed"
,,"Backpan installed & sealed",,"glazing","backpan installed & sealed"
,,"Insulation installed",,"glazing","insulation installed"
,,"Silicone not damaged",,"silicone not damaged","glazing"
,,"Defects List Completed",,"handover","defects list completed"
,,"Window opening Functional",,"window opening functional","handover"
