resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Service areas,,,,,,,,
,step,,,Service areas,Level 4 Area A,,,,,,,
,step,,,Service areas,Level 4 Area A,Electrical Room,,,,,,
PRE - R - PRE-line,checklist,,,Service areas,Level 4 Area A,Electrical Room,Level 4 PRE-line,,,,,
H - R - Handover,checklist,,,Service areas,Level 4 Area A,Electrical Room,Handover,,,,,
,step,,,Service areas,Level 4 Area A,Services Room,,,,,,
PRE - R - PRE-line,checklist,,,Service areas,Level 4 Area A,Services Room,Level 4 PRE-line,,,,,
H - R - Handover,checklist,,,Service areas,Level 4 Area A,Services Room,Handover,,,,,
,step,,,Service areas,Level 4 Area B,,,,,,,
,step,,,Service areas,Level 4 Area B,Comms,,,,,,
PRE - R - PRE-line,checklist,,,Service areas,Level 4 Area B,Comms,Level 4 PRE-line,,,,,
H - R - Handover,checklist,,,Service areas,Level 4 Area B,Comms,Handover,,,,,
,step,,,Service areas,Level 4 Area B,Services Room,,,,,,
PRE - R - PRE-line,checklist,,,Service areas,Level 4 Area B,Services Room,Level 4 PRE-line,,,,,
H - R - Handover,checklist,,,Service areas,Level 4 Area B,Services Room,Handover,,,,,
,step,,,Service areas,Level 4 Area C,,,,,,,
,step,,,Service areas,Level 4 Area C,Electrical Room,,,,,,
PRE - R - PRE-line,checklist,,,Service areas,Level 4 Area C,Electrical Room,Level 4 PRE-line,,,,,
H - R - Handover,checklist,,,Service areas,Level 4 Area C,Electrical Room,Handover,,,,,
,step,,,Common Areas,,,,,,,,
,step,,,Common Areas,Lift Lobby 01,,,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Lift Lobby 01,Level 4 PRE-line,,,,,,
H - R - Handover,checklist,,,Common Areas,Lift Lobby 01,Handover,,,,,,
,step,,,Common Areas,Lift Lobby 02,,,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Lift Lobby 02,Level 4 PRE-line,,,,,,
H - R - Handover,checklist,,,Common Areas,Lift Lobby 02,Handover,,,,,,
,step,,,Common Areas,Corridors,,,,,,,
,step,,,Common Areas,Corridors,Level 4 Area A,,,,,,
,step,,,Common Areas,Corridors,Level 4 Area A,Corridor 01,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Corridors,Level 4 Area A,Corridor 01,Level 4 PRE-line,,,,
H - R - Handover,checklist,,,Common Areas,Corridors,Level 4 Area A,Corridor 01,Handover,,,,
,step,,,Common Areas,Corridors,Level 4 Area A,Corridor 02,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Corridors,Level 4 Area A,Corridor 02,Level 4 PRE-line,,,,
H - R - Handover,checklist,,,Common Areas,Corridors,Level 4 Area A,Corridor 02,Handover,,,,
,step,,,Common Areas,Corridors,Level Area B,,,,,,
,step,,,Common Areas,Corridors,Level Area B,Corridor 01,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Corridors,Level Area B,Corridor 01,Level 4 PRE-line,,,,
H - R - Handover,checklist,,,Common Areas,Corridors,Level Area B,Corridor 01,Handover,,,,
,step,,,Common Areas,Corridors,Level Area B,Corridor 02,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Corridors,Level Area B,Corridor 02,Level 4 PRE-line,,,,
H - R - Handover,checklist,,,Common Areas,Corridors,Level Area B,Corridor 02,Handover,,,,
,step,,,Common Areas,Corridors,Level 4 Area C,,,,,,
,step,,,Common Areas,Corridors,Level 4 Area C,Corridor 01,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Corridors,Level 4 Area C,Corridor 01,Level 4 PRE-line,,,,
H - R - Handover,checklist,,,Common Areas,Corridors,Level 4 Area C,Corridor 01,Handover,,,,
,step,,,Common Areas,Stairwell 01,,,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Stairwell 01,Level 4 PRE-line,,,,,,
H - R - Handover,checklist,,,Common Areas,Stairwell 01,Handover,,,,,,
,step,,,Common Areas,Stairwell 02,,,,,,,
PRE - R - PRE-line,checklist,,,Common Areas,Stairwell 02,Level 4 PRE-line,,,,,,
H - R - Handover,checklist,,,Common Areas,Stairwell 02,Handover,,,,,,
