Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Ground Level,dynamic,Ground Level,
,,Level 1,dynamic,Level 1,
,,Level 2,dynamic,Level 2,
,,Level 3,dynamic,Level 3,
,,Level 4,dynamic,Level 4,
,Columns,,,,
,,"Substrate clean, dry & ready to start",,"Substrate is clean, dry and ready to start",
,,Record product batch numbers,,Record product batch numbers,
,,Install Sika Facade Battle to vertical joints,,Install Sika Facade Battle to vertical joints,
,,Install S/S pin into rebate and mechanically fix to panel,,Install S/S pin into rebate and mechanically fix to panel,
,,Install SS soaker - beadseal with Sikaflex 11 FC,,Install SS soaker - beadseal with Sikaflex 11 FC & mechanically fixed to one panel,
,,Installed correctly & as per drawings/spec.,,Installed correctly and as per drawings/specification,
,,Install expansion tape to horizontal & vertical inaccessible areas,,Install expansion tape to horizontal & vertical inaccessible areas,
,,Install PEF backing rod to horizontal & vertical joints,,Install PEF backing rod to horizontal & vertical joints,
,,Apply primer to horizontal & vertical joints,,Apply primer to horizontal & vertical joints,
,,Apply sealant to horizontal & vertical joints,,Apply sealant to horizontal & vertical joints,
,,Write initials & date beside each joint,,Write initials and date beside each joint,
,,Joint sealant installed & as per drawings/spec.,,Joint sealant installed correctly and as per drawings/specification,
,,Work area left clean & tidy,,Work area is left clean & tidy,
