type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,Enviro Clad V1.0,,,,,Yes,Enviro Clad V1.0,164a11a9-4781-417c-99ef-775199a17e9a
checkpoint-group,DETAILS,,,,,,,
checkpoint-status,Attach any relevant documents or photos,,,,,,,
text,ITP No.,,,,,,,
text,Revision No. & Date,,,,,,,
text,Prepared By,,,,,,,
text,Reviewed By,,,,,,,
text,Approved By,,,,,,,
text,CIDD Alerts,,,,,,,
checkpoint-group,BATCH DETAIL NUMBER OF PRODUCTS - EACH DELIVERY,,,,,,,
checkpoint-status,Enviro Shield,,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
checkpoint-status,Enviro Flex FC/ Sika Flex FC,,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
checkpoint-status,Enviro Clad,,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
checkpoint-status,Site engineer/foreman batch inspection review,,,,,,,
holdpoint,site engineer/foreman sign off,,,,,,,
checkpoint-group,PRE COMMENCEMENT - EACH LOCATION,,,,,,,
checkpoint-status,Samples Submitted,,,,,,,
label,Submit samples for approval as per Specific Material Requirements.,,,,,,,
label,Sample Approval Ref.,,,,,,,
holdpoint,Hold Point (Mandatory) - Subcontractor Contracts Admin inspection sign off,,,,,,,
checkpoint-status,First Of Type Inspection,,,,,,,
label,First of type of inspection conducted by builder prior to commencment of works taking place.,,,,,,,
label,Records - Site Engineer/ Foreman Confirmation,,,,,,,
holdpoint,Hold Point (Mandatory) - Site engineer/ foreman first of type inspection sign off,,,,,,,
checkpoint-status,Material Management & Storage - Envirosystems TDS,,,,,,,
label,"Store materials in a dry, clean place away from direct sunlight as per TDS",,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
holdpoint,Subcontractor inspection sign off,,,,,,,
checkpoint-status,Acceptance of Substrate - AS 4654 .2.2012 Section 2.5,,,,,,,
label,Obtain clearance for work initiation.,,,,,,,
label,"Ensure a smooth substrate without protrusions, voids, or formwork distortions. The substrate should be free of honeycombing/bug holes.",,,,,,,
label,Patching products must be fully cured as per PDS before applying the membrane.,,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
holdpoint,Subcontractor inspection sign off,,,,,,,
checkpoint-status,Acceptance of wall - AS3740- 2021 Section 4.4.4,,,,,,,
label,FC sheeting to have max 6mm gap at floor/wall junction.,,,,,,,
label,"Sheets to be set with manufacturers base coat, including all nails, penetrations and corners.",,,,,,,
label,"Mortar in block work needs to be a flush joint, smooth and level with the blocks, no blow outs of mortar.",,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
holdpoint,Subcontractor inspection sign off,,,,,,,
checkpoint-status,Cracks in Substrate - AS2870 Table 2.10,,,,,,,
label,Ensure no substrate cracks greater than 1.6mm.,,,,,,,
label,"Cracks of 1.6mm and over, movement structural joints, cold joints and Live cracks are to be referred to engineers for treatment methodology.",,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
holdpoint,Subcontractor inspection sign off,,,,,,,
checkpoint-status,Site engineer/foreman pre commencement inspection review,,,,,,,
holdpoint,Site engineer/ foreman inspection - sign off,,,,,,,
checkpoint-group,SUBSTRATE PREPERATION - EACH LOCATION,,,,,,,
checkpoint-status,Substrate Preperation - AS 4654.2-2012,,,,,,,
label,Ensure Surface is prepared to receive primer application.,,,,,,,
label,"Clean substrate so that it is free of mould, paint, sealers, coatings, curing agents, loose particles and other contamination or foreign matter that may interfere with the adhesion.",,,,,,,
label,Achieve CSP2 and CSP3 Concrete finish.,,,,,,,
label,"Remove all sharp edges including screws, nails and concrete/mortar projection.",,,,,,,
label,"Steel surfaces should be treated with appropriate degreasers, then grit blasted and/or wire brushed where necessary.",,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
holdpoint,Subcontractor inspection sign off,,,,,,,
checkpoint-status,Site engineer/foreman substrate preperation inspection review,,,,,,,
holdpoint,Site Engineer/Foreman Inspection sign off,,,,,,,
checkpoint-group,PRIME COAT- EACH LOCATION,,,,,,,
checkpoint-status,Moisture Content - Enviro Shield Product TDS,,,,,,,
label,"Check Moisture content of substrate, not to exceed 6% (Min.1 test per 10m2).",,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
holdpoint,Subcontractor inspection sign off,,,,,,,
checkpoint-status,Weather/RH - Enviro Shield Product TDS,,,,,,,
label,Apply within 10-35°C,,,,,,,
label,RH must be 0-85%,,,,,,,
label,Screenshot - Temperature and weather forecast,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
checkpoint-status,Mixing - Enviro Shield Product TDS,,,,,,,
label,Add Enviro Shield Part B (grey liquid hardener) to the Enviro Shield Part A (base Thoroughly mix with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,
label,Mix for 5 minutes or until uniform.,,,,,,,
label,Allow to stand 5 minutes after mixing and then mix again for a minute.,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
checkpoint-status,Application - Enviro Shield Product TDS,,,,,,,
label,Apply primer using a brush or roller.,,,,,,,
label,"Applications of excessive build should be avoided, and material must not be allowed to pool on the substrate surface.",,,,,,,
label,Ensure Primer is dry and tack free (within 24 hours) prior to next coat.,,,,,,,
label,Records - Time stamped photograph,,,,,,,
select,Inspection,"Surveillance point, Witness point",,,,,,
holdpoint,Subcontractor inspection sign off,,,,,,,
checkpoint-status,Site Engineer/foreman Priming Inspection Review,,,,,,,
holdpoint,Site Engineer/Foreman Inspection sign off,,,,,,,
checkpoint-group,BOND BREAKER- EACH LOCATION,,,,,,,
checkpoint-status,Caulking - AS 3740 2021 & AS 4654.1,,,,,,,
label,"Apply Enviro Flex FC/compatible sealant to form smooth flexible cove to all internal corners, penetrations and joints.",,,,,,,
label,This is to be a 12mm x 12mm coved fillet as per AS3740 class III membrane requirements for internal areas and 15mm x 15mm coved fillet as per AS4654.1 class III membrane requirements for external areas.,,,,,,,
