type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,ITP - R - Unit Benchmarking (Use at stage level),,,,,,
checkpoint,Benchmark standard agreed as per Quality Management Plan,,,,,,
button,Project Manager or delegate present,"Yes, No, N/A",,,,,
button,Sales representative or delegate present,"Yes, No, N/A",,,,,
button,QA Advisor or delegate present,"Yes, No, N/A",,,,,
button,Design representative or delegate present,"Yes, No, N/A",,,,,
text,Benchmark details (e.g. apartment number or explanation),,,,,,
text,Record benchmark date,,,,,,
,,,,,,,
checklist-flat,ITP - R - Contractor Allocation (Use at stage level for each subcontractor on the stage),,,,,,
checkpoint,Contractor Allocated,,,,,,
text,Record Subcontractor Company Name,,,,,,
text,Record scope of works,,,,,,
checkpoint,Specifications confirmed with subcontractor management,,,,,,
checkpoint,Programme milestones confirmed with subcontractor management,,,,,,
checkpoint,All subcontractor ITPs (inspection test plans) attached and agreed.,,,,,,
checkpoint,Quality expectations and requirements discussed and confirmed as understood.,,,,,,
holdpoint,Escalate concerns to QA Advisor,,,,,,
,,,,,,,
checklist,ITP - R - Excavation (Bulk and Detailed),,,,,,
section,Bulk Excavation,,,,,,
checkpoint,"All subcontractor QA uploaded, attached, and meets ITP requirements.",,,,,,
checkpoint,PASS to confirm work has started.,,,,,,
checkpoint,PASS to confirm expectations have been set for all contractors.,,,,,,
checkpoint,Excavation depth determined using appropriate RL's (Check relevant drawings and revisions),,,,,,
checkpoint,Confirm location and isolation of relevant services,,,,,,
checkpoint,Batters formed correctly,,,,,,
checkpoint,Trenches/ pits / hazardous areas appropriately isolated,,,,,,
checkpoint,Soft spots identified and appropriate remedial completed,,,,,,
checkpoint,Hardfill/ blinding installed correctly to required specification,,,,,,
checkpoint,Static Rolled (2 photos required),,,,,,
checkpoint,Scala Test and results upload (including supporting documents),,,,,,
checkpoint,Excavation completed - Correct locations and RL's achieved,,,,,,
checkpoint,Engineer inspection completed and approved,,,,,,
button,Note remedial work needed,"None, Minor, Major",,,,,
holdpoint,Raise remedial as required.,,,,,,
checkpoint,Council inspection completed and approved,,,,,,
button,Note remedial work needed,"None, Minor, Major",,,,,
holdpoint,Raise remedial as required.,,,,,,
checkpoint,"Confirm CANs implemented as directed, including external sign off as required.  (n/a response if blank above)",,,,,,
text,Record details of Consultant Advice Notices issued relating to this work (CAN Ref numbers and Consultant),,,,,,
section,Detailed Excavation,,,,,,
checkpoint,PASS to confirm work has started.,,,,,,
checkpoint,PASS to confirm expectations have been set for all contractors.,,,,,,
checkpoint,"Grids/profiles/set out completed, clearly marked and accurate",,,,,,
checkpoint,Excavation depths and locations confirmed prior to detailed excavation commencing,,,,,,
checkpoint,Services (overhead / below ground) considered and isolated where required before excavation commences,,,,,,
checkpoint,Placement of Geotextile (2 photos required),,,,,,
checkpoint,Placement of hardfill ,,,,,,
checkpoint,Placement of Geo-grid (2 photos),,,,,,
checkpoint,NDM test and report (supporting documents incl. photos),,,,,,
checkpoint,Completed level of hardfill (completion NDM test with report and supporting documents (incl. photos) and uploaded into QA system),,,,,,
checkpoint,Sand blinding and check final RL. (completion required to handover to the next stage-townhouses only),,,,,,
checkpoint,Excavation for services is completed and accurate,,,,,,
checkpoint,Excess material cleaned up and removed as required,,,,,,
checkpoint,Engineer inspection completed and approved,,,,,,
button,Note remedial work needed,"None, Minor, Major",,,,,
holdpoint,Raise remedial as required.,,,,,,
