type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,FHC-ITP-036 - Type 1 Beaching Works,itp,,,,,FHC-ITP-036 - Type 1 Beaching Works Rev1,
section,Preliminary Works,,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,
label,— using the correct and complete set of drawings ,,,,,,,
label,— all drawings are the latest revision,,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,,
label,"REFERENCE DOCUMENTS: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.3 Material Approval,,,,,,,
label,FREQUENCY: Prior to Placement,,,,,,,
label,ACCEPTANCE CRITERIA: Material intended for use is to be submitted to the client prior to placement to verify it conforms to required specifications.,,,,,,,
label,"○ Materials used for rock beaching shall be resistant to weathering action of air, wind and water and shall be free from staining, laminations, cracks and other structural defects which may reduce its mechanical strength.",,,,,,,
label,REFERENCE DOCUMENTS: Material specification sheets,,,,,,,
label,INSPECTION/TEST METHOD: Verfiy,,,,,,,
label,RECORD OF CONFORMITY: Teambinder Acceptance,,,,,,,
label,HP,,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,,
textbox,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,Construction Works,,,,,,,
checkpoint,2.1 Excavation Permit,,,,,,,
label,FREQUENCY: Each lot,,,,,,,
label,ACCEPTANCE CRITERIA: An excavation permit must be issued prior to any excavation commencing.,,,,,,,
label,○ Plant and equipment shall be appropriate for the task.,,,,,,,
label,○ Excavation operations shall not disturb areas outside the limit of excavation,,,,,,,
label,REFERENCE DOCUMENTS: Excavation permit,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed Off,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.2 Set out beaching extents,,,,,,,
label,FREQUENCY: Prior to backfilling,,,,,,,
label,ACCEPTANCE CRITERIA: The position of all beaching locations are to be confirmed with the superintendent,,,,,,,
label,REFERENCE DOCUMENTS: IFC Drawings,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.3 Preparation of surface,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,
label,ACCEPTANCE CRITERIA: Areas on which beaching is to be placed shall be compacted and trimmed as required to provide a finished surface level of beaching in accordance with the drawings.,,,,,,,
label,○ Any scours or hollows in the surface shall be filled with compacted Class 4 crushed rock.,,,,,,,
label,REFERENCE DOCUMENTS: 713.04,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.4 Placement of bedding / geotextile,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,
label,"ACCEPTANCE CRITERIA: Type 1 beaching shall not routinely require a granular bedding, however a very robust needle-punched non woven geotextile (mass >250 g/m2) shall be laid over the trimmed surface where rock beaching is to be placed. ",,,,,,,
label,"○ The geotextile shall be laid evenly with no kinks or folds, and joints shall be formed by overlapping the geotextile by not less than 300 mm and not more than 500 mm.",,,,,,,
label,REFERENCE DOCUMENTS: 713.03(b),,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.5 Excavation of anchor trench,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,
label,ACCEPTANCE CRITERIA: Geotextiles used shall comply with and be placed in accordance with Section 210. The geotextile shall be buried to a depth of 300 mm at the edges of beaching and placed under and around the excavation for the toe wall and for any other perimeter walls provided.,,,,,,,
label,REFERENCE DOCUMENTS: 713.03(b),,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,
textbox,Date Completed:,,,,,,,
